dmcode,district,mandal,date,rain,temp_min,temp_max,humidity_min,humidity_max,wind_speed_max,wind_speed_min
519,Nizamabad,Varni,12-07-2020,0,25.3,33.8,63.5,92.6,2.6,0.5
519,Nizamabad,Varni,13-07-2020,0,24.9,33.8,63.3,92.6,2.7,0
519,Nizamabad,Varni,14-07-2020,0,25.2,32.7,65.2,92.7,1.7,0
519,Nizamabad,Varni,15-07-2020,0,24,29.2,79,96,2,0
519,Nizamabad,Varni,16-07-2020,5.4,23.6,28.7,84.1,97.4,2.3,0
519,Nizamabad,Varni,17-07-2020,0.5,22.5,28.6,81.1,93.5,2.7,0.6
519,Nizamabad,Varni,18-07-2020,6.2,23.4,32.5,66.5,94.4,3.9,0
519,Nizamabad,Varni,19-07-2020,0,24.3,34.8,61.6,94.3,3.7,0.1
519,Nizamabad,Varni,20-07-2020,50.2,22.7,34.2,66,97.6,3,0
519,Nizamabad,Varni,21-07-2020,13,24,30.2,77.5,97.6,3.6,0
519,Nizamabad,Varni,22-07-2020,1.7,25,32.9,69.7,95.7,1.5,0
519,Nizamabad,Varni,23-07-2020,0.6,24.7,33,70.1,96,4,0
519,Nizamabad,Varni,24-07-2020,18.3,23.1,26.4,90.9,97.7,2.8,0
519,Nizamabad,Varni,25-07-2020,0,23.6,32.3,72.5,97,2.4,0
519,Nizamabad,Varni,26-07-2020,3.7,23,32.3,70.4,97.4,2.9,0
519,Nizamabad,Varni,27-07-2020,0,23.1,34.2,64.3,93.2,2.5,0
519,Nizamabad,Varni,28-07-2020,0,24.7,33.8,64.5,96.1,1.6,0
519,Nizamabad,Varni,29-07-2020,15.5,23.5,32.3,73.1,96.1,2.2,0
519,Nizamabad,Varni,30-07-2020,0,24.3,33.7,68.2,96.6,1.3,0
519,Nizamabad,Varni,31-07-2020,3.2,25.1,34.7,61.8,94.6,2.2,0
519,Nizamabad,Varni,01-08-2020,17.3,24.2,35.8,63.6,97.6,2.3,0
519,Nizamabad,Varni,02-08-2020,0,24.2,35.1,67.3,96.9,1.8,0
519,Nizamabad,Varni,03-08-2020,0,24.6,35.4,64.2,91,3.8,0
519,Nizamabad,Varni,04-08-2020,0,24.4,31.1,73.6,88.9,3,0
519,Nizamabad,Varni,05-08-2020,2.9,23.9,31.3,74.3,93.1,3.5,0.4
519,Nizamabad,Varni,06-08-2020,0.3,23.6,31.5,74.1,90.5,4,1.3
519,Nizamabad,Varni,07-08-2020,0,24.2,32.9,67.7,91.2,4,1.6
519,Nizamabad,Varni,08-08-2020,7,24,33.3,67.2,94,4.4,0
519,Nizamabad,Varni,09-08-2020,0,24.5,31.5,70.6,89.4,2.3,0
519,Nizamabad,Varni,10-08-2020,50.7,23,30.2,73.3,98.1,2,0
519,Nizamabad,Varni,11-08-2020,8.3,23.1,26.7,92.2,97.9,2.6,0.3
519,Nizamabad,Varni,12-08-2020,2.3,23.8,30.1,76.7,95.3,3.3,0.1
519,Nizamabad,Varni,13-08-2020,24.4,23,29.6,78.6,97,2.6,0.5
519,Nizamabad,Varni,14-08-2020,5.8,22.8,26.8,90.7,97.1,2.5,0.7
519,Nizamabad,Varni,15-08-2020,41.7,22.8,27.9,81.7,97.5,2.8,0.2
519,Nizamabad,Varni,16-08-2020,24.9,23,25.7,93.1,98.5,2.9,1
519,Nizamabad,Varni,17-08-2020,17.5,23.3,24.3,97.4,98.6,2.5,0.4
519,Nizamabad,Varni,18-08-2020,23.5,22.7,28.6,85.8,98,2.4,0.4
519,Nizamabad,Varni,19-08-2020,7.6,23.2,30.3,79.7,97.4,3.3,0.3
519,Nizamabad,Varni,20-08-2020,18,23.4,28.2,87,98.4,3.1,0.3
519,Nizamabad,Varni,21-08-2020,10.9,23.6,24.8,95.9,98.1,3,0.4
519,Nizamabad,Varni,22-08-2020,0,23.6,28.9,83.4,94.2,3.9,0.2
519,Nizamabad,Varni,23-08-2020,0,23.5,30.9,77.6,94.6,3.8,0
519,Nizamabad,Varni,24-08-2020,10.1,22.7,32.2,68.7,97.8,3.8,0.2
519,Nizamabad,Varni,25-08-2020,0,23,33,66.9,95.8,3.8,0
519,Nizamabad,Varni,26-08-2020,4.6,23,34,64.9,96,4,0
519,Nizamabad,Varni,27-08-2020,3.8,23.5,32.5,66.8,96.7,1.5,0
519,Nizamabad,Varni,28-08-2020,0.8,23.5,28.1,83.3,96.1,1.5,0
519,Nizamabad,Varni,29-08-2020,0,23.9,29,78.5,93.8,2.6,0
519,Nizamabad,Varni,30-08-2020,0,22.7,30.2,77,95.5,2.7,0
519,Nizamabad,Varni,31-08-2020,0,23,33,65.1,93.8,4,0
520,Nizamabad,Nizamabad_Rural,01-07-2020,6.8,24.1,35.8,64,96,0.3,0
520,Nizamabad,Nizamabad_Rural,02-07-2020,0,25.2,34.2,68,94,0.7,0
520,Nizamabad,Nizamabad_Rural,03-07-2020,0,25.8,33.2,66,95,0.4,0
520,Nizamabad,Nizamabad_Rural,04-07-2020,5,24.4,32.4,68,100,6,0
520,Nizamabad,Nizamabad_Rural,05-07-2020,0,24.7,31.1,71,92.9,0.8,0
520,Nizamabad,Nizamabad_Rural,06-07-2020,8,24,29.4,80,95,0.6,0.1
520,Nizamabad,Nizamabad_Rural,07-07-2020,0,25.9,30.3,78,93.8,0.5,0
520,Nizamabad,Nizamabad_Rural,08-07-2020,0,24.5,32.2,68,100,0.5,0
520,Nizamabad,Nizamabad_Rural,09-07-2020,0,24.7,33.8,60,100,0.5,0
520,Nizamabad,Nizamabad_Rural,10-07-2020,42.5,23.2,32,74,100,0.4,0
520,Nizamabad,Nizamabad_Rural,11-07-2020,0,24.6,30.1,80,95.3,0.4,0.1
520,Nizamabad,Nizamabad_Rural,12-07-2020,0,26,31.3,69,100,0.5,0
520,Nizamabad,Nizamabad_Rural,13-07-2020,0,25.3,32.2,68,100,0.4,0
520,Nizamabad,Nizamabad_Rural,14-07-2020,0,26.4,32.7,72,89,0.3,0
520,Nizamabad,Nizamabad_Rural,15-07-2020,4,23.9,28.6,83,96,0.4,0
520,Nizamabad,Nizamabad_Rural,16-07-2020,15.6,23.3,27.4,88,98.1,4.9,0.1
520,Nizamabad,Nizamabad_Rural,17-07-2020,0,24.3,28.3,83,98.7,0.5,0
520,Nizamabad,Nizamabad_Rural,18-07-2020,0,24,33.8,72,87.8,0.4,0.3
520,Nizamabad,Nizamabad_Rural,19-07-2020,0,25.2,33.2,65,93,0.4,0
520,Nizamabad,Nizamabad_Rural,20-07-2020,7.5,24,32.8,69,100,0.7,0
520,Nizamabad,Nizamabad_Rural,21-07-2020,5.2,25,30.4,78,100,0.3,0
520,Nizamabad,Nizamabad_Rural,22-07-2020,0,25.5,30.8,75,97.6,0.3,0
520,Nizamabad,Nizamabad_Rural,23-07-2020,5.8,24.6,31.9,75,96,0.3,0
520,Nizamabad,Nizamabad_Rural,24-07-2020,5,22.8,26.5,93,98.7,0.5,0
520,Nizamabad,Nizamabad_Rural,25-07-2020,0,23.8,30.4,76,95.5,0.4,0.1
520,Nizamabad,Nizamabad_Rural,26-07-2020,1,23.7,33.9,75,97,1.3,0
520,Nizamabad,Nizamabad_Rural,27-07-2020,1,24.4,31.9,70,94,6,0
520,Nizamabad,Nizamabad_Rural,28-07-2020,0,25.7,31.9,70,91.4,0.3,0
520,Nizamabad,Nizamabad_Rural,29-07-2020,4,23.6,30.4,80,95,0.3,0
520,Nizamabad,Nizamabad_Rural,30-07-2020,0,24.9,31.2,72,96,0.2,0
520,Nizamabad,Nizamabad_Rural,31-07-2020,1.3,25,32.8,67,95,0.3,0
520,Nizamabad,Nizamabad_Rural,01-08-2020,0,25,31.2,74,97,0.4,0
520,Nizamabad,Nizamabad_Rural,02-08-2020,0,25,32.1,75,96,0.3,0
520,Nizamabad,Nizamabad_Rural,03-08-2020,0,24.5,32.4,75,95,0.4,0
520,Nizamabad,Nizamabad_Rural,04-08-2020,0,24.6,29.8,76,93.4,0.4,0
520,Nizamabad,Nizamabad_Rural,05-08-2020,10.3,24,28.6,82,97,0.6,0
520,Nizamabad,Nizamabad_Rural,06-08-2020,0,24.2,29.9,82,95,0.5,0.2
520,Nizamabad,Nizamabad_Rural,07-08-2020,0,24.8,31.5,72,91.9,0.4,0.1
520,Nizamabad,Nizamabad_Rural,08-08-2020,0,24.5,31.4,77,96,0.5,0
520,Nizamabad,Nizamabad_Rural,09-08-2020,0,24.7,30.3,75,94,0.4,0
520,Nizamabad,Nizamabad_Rural,10-08-2020,116,22.8,28.1,84,99,6,0
520,Nizamabad,Nizamabad_Rural,11-08-2020,11,23,25.8,92,100,0.9,0.1
520,Nizamabad,Nizamabad_Rural,12-08-2020,0,24.7,28,83,96,0.4,0
520,Nizamabad,Nizamabad_Rural,13-08-2020,35.3,23.2,28.9,85,98,2,0
520,Nizamabad,Nizamabad_Rural,14-08-2020,24.8,23.2,25.9,91,100,1.3,0.2
520,Nizamabad,Nizamabad_Rural,15-08-2020,12.8,23.4,28.4,82,98,2,0
520,Nizamabad,Nizamabad_Rural,16-08-2020,26.4,23.4,25.2,92,98,6,0.8
520,Nizamabad,Nizamabad_Rural,17-08-2020,59,23.3,24.4,95,100,6,0
520,Nizamabad,Nizamabad_Rural,18-08-2020,4.8,23.5,26.5,91,98,1.3,0
520,Nizamabad,Nizamabad_Rural,19-08-2020,1.5,23.6,28,84,98,6,0.2
520,Nizamabad,Nizamabad_Rural,20-08-2020,34,23.7,28.4,85,99,6.8,0.1
520,Nizamabad,Nizamabad_Rural,21-08-2020,13.5,23.2,25.1,94,100,8.4,1.2
520,Nizamabad,Nizamabad_Rural,22-08-2020,0,23.9,27.6,86,94,6,1
520,Nizamabad,Nizamabad_Rural,23-08-2020,1,23.8,29.2,81,95,6,1.5
520,Nizamabad,Nizamabad_Rural,24-08-2020,0,23.8,30.5,77,96,6,4.8
520,Nizamabad,Nizamabad_Rural,25-08-2020,0,23.8,30.6,77,96,5,0
520,Nizamabad,Nizamabad_Rural,26-08-2020,0.5,24.8,31.7,71,96,5.9,0
520,Nizamabad,Nizamabad_Rural,27-08-2020,2.5,24,30.8,73,97,6.1,0
520,Nizamabad,Nizamabad_Rural,28-08-2020,0,23.9,26.7,86,97.4,6.1,0
520,Nizamabad,Nizamabad_Rural,29-08-2020,0.5,24.4,27.8,83,95,3.3,0
520,Nizamabad,Nizamabad_Rural,30-08-2020,6.5,23.4,29,84,97,8.3,0
520,Nizamabad,Nizamabad_Rural,31-08-2020,0,23.4,30.9,77,95,3.4,0
521,Nizamabad,Nizamabad_South,01-07-2020,33.5,24.1,37.4,52.1,100,15.8,0
521,Nizamabad,Nizamabad_South,02-07-2020,1.8,24.8,34.8,75.3,100,0.3,0
521,Nizamabad,Nizamabad_South,03-07-2020,0,25.7,34.4,73.3,100,2.6,0
521,Nizamabad,Nizamabad_South,04-07-2020,6.1,23.6,36.5,51.8,100,0.9,0
521,Nizamabad,Nizamabad_South,05-07-2020,1.1,24.5,33.1,65.7,100,0.4,0
521,Nizamabad,Nizamabad_South,06-07-2020,30.8,23.7,31.4,74.3,100,0.3,0
521,Nizamabad,Nizamabad_South,07-07-2020,0.1,25.4,31.1,92.4,100,9.9,0
521,Nizamabad,Nizamabad_South,08-07-2020,0.5,23.9,34.8,53.7,100,0.1,0
521,Nizamabad,Nizamabad_South,09-07-2020,1.4,24.6,35.9,56.1,93.7,0.4,0
521,Nizamabad,Nizamabad_South,10-07-2020,9.7,23.6,32.5,72.9,92.6,10.8,0.2
521,Nizamabad,Nizamabad_South,11-07-2020,4,24.7,28.6,81,95,14.9,0
521,Nizamabad,Nizamabad_South,12-07-2020,3.3,25,31.9,87.3,100,11.4,0
521,Nizamabad,Nizamabad_South,13-07-2020,1.9,25.4,33.3,82.2,98.1,10.8,0
521,Nizamabad,Nizamabad_South,14-07-2020,0,26,32.9,60.3,94.8,10.7,0
521,Nizamabad,Nizamabad_South,15-07-2020,1.7,23.8,30.7,78.3,100,0.2,0
521,Nizamabad,Nizamabad_South,16-07-2020,13.5,23.3,28.2,99.4,100,8.2,0
521,Nizamabad,Nizamabad_South,17-07-2020,0,23.2,30.2,91.9,100,12.3,0.1
521,Nizamabad,Nizamabad_South,18-07-2020,0,23.8,33.6,57.7,96.4,17.4,0
521,Nizamabad,Nizamabad_South,19-07-2020,0,25.2,36.4,49,94,9.1,0
521,Nizamabad,Nizamabad_South,20-07-2020,5,22.9,36,51.9,100,1,0
521,Nizamabad,Nizamabad_South,21-07-2020,9.4,24.6,32.7,85.9,100,10.8,0
521,Nizamabad,Nizamabad_South,22-07-2020,6.9,24.9,33.8,82.2,100,8.4,0
521,Nizamabad,Nizamabad_South,23-07-2020,1.7,24.4,32.5,81.3,100,7,2.2
521,Nizamabad,Nizamabad_South,24-07-2020,16.6,22.9,26.2,89.7,91.6,2.7,0
521,Nizamabad,Nizamabad_South,25-07-2020,3,23.6,33.6,67.3,100,2.6,0
521,Nizamabad,Nizamabad_South,26-07-2020,14.9,23,34.6,57.7,100,6.8,0
521,Nizamabad,Nizamabad_South,27-07-2020,0,24.1,35.6,53.9,100,11.4,0
521,Nizamabad,Nizamabad_South,28-07-2020,0,25.5,35.7,52.3,94.2,0.3,0
521,Nizamabad,Nizamabad_South,29-07-2020,0.6,23.4,33.3,64.7,100,0.7,0
521,Nizamabad,Nizamabad_South,30-07-2020,0,24.1,35.3,70.8,100,9.1,0
521,Nizamabad,Nizamabad_South,31-07-2020,6,22.4,37.5,47.8,100,7.2,0
521,Nizamabad,Nizamabad_South,01-08-2020,5.9,24,34.8,75.9,100,1.5,0
521,Nizamabad,Nizamabad_South,02-08-2020,0,24.3,34.8,65.8,100,0.1,0
521,Nizamabad,Nizamabad_South,03-08-2020,7.7,24.4,37.8,48.9,100,9,0.9
521,Nizamabad,Nizamabad_South,04-08-2020,3.1,24.6,31.4,86.4,100,11.9,0
521,Nizamabad,Nizamabad_South,05-08-2020,10.2,23.3,31.6,88.9,100,11.4,7.2
521,Nizamabad,Nizamabad_South,06-08-2020,0.8,23.8,31.9,89.4,100,5.9,0.2
521,Nizamabad,Nizamabad_South,07-08-2020,2.6,24.5,33.2,80,100,12.2,1.3
521,Nizamabad,Nizamabad_South,08-08-2020,0.9,24.2,32.9,80,100,0.3,0
521,Nizamabad,Nizamabad_South,09-08-2020,0,25.1,31.2,83.3,99.4,12.1,7.1
521,Nizamabad,Nizamabad_South,10-08-2020,96.1,23,30.2,75.7,100,14.3,1.1
521,Nizamabad,Nizamabad_South,11-08-2020,19.4,22.9,25.7,98.3,100,8.4,3.9
521,Nizamabad,Nizamabad_South,12-08-2020,0,24.6,30.2,91.7,100,9.1,0.2
521,Nizamabad,Nizamabad_South,13-08-2020,36.8,22.6,31,90.6,100,0.1,0
521,Nizamabad,Nizamabad_South,14-08-2020,13.7,22.3,25.7,93.8,97.8,0.1,0
521,Nizamabad,Nizamabad_South,15-08-2020,16.7,22.5,31.2,90,100,9.1,1.4
521,Nizamabad,Nizamabad_South,16-08-2020,23.6,22.7,26.7,92.1,97.8,8.1,2.7
521,Nizamabad,Nizamabad_South,17-08-2020,39.7,22.9,24,94.7,97.8,0.2,0
521,Nizamabad,Nizamabad_South,18-08-2020,12.8,22.7,27.8,94.5,98.4,0.1,0
521,Nizamabad,Nizamabad_South,19-08-2020,9.5,23.2,31.5,89.1,100,7.6,1.8
521,Nizamabad,Nizamabad_South,20-08-2020,26.8,22.9,29.4,96.7,100,3.2,0
521,Nizamabad,Nizamabad_South,21-08-2020,18.1,23.1,24.5,93.7,97.8,0.6,0
521,Nizamabad,Nizamabad_South,22-08-2020,0,22.4,30.6,88.4,100,0.1,0
521,Nizamabad,Nizamabad_South,23-08-2020,0,23.8,33.1,81.4,100,3.6,0
521,Nizamabad,Nizamabad_South,24-08-2020,1.9,23.3,33.6,79.4,100,3.5,0
521,Nizamabad,Nizamabad_South,25-08-2020,1.4,23.5,34.4,61.4,100,6.7,0
521,Nizamabad,Nizamabad_South,26-08-2020,0.6,24.7,33.9,63.1,100,6.4,0
521,Nizamabad,Nizamabad_South,27-08-2020,8.5,22,33.3,65.1,100,8.8,0
521,Nizamabad,Nizamabad_South,28-08-2020,0.1,23.2,27.9,90.9,98.2,7.3,0
521,Nizamabad,Nizamabad_South,29-08-2020,0,24.3,30,91.5,100,10.7,0
521,Nizamabad,Nizamabad_South,30-08-2020,0,23.1,32.4,85.3,100,9.1,0
521,Nizamabad,Nizamabad_South,31-08-2020,0,23.3,35,59.1,100,8.3,0
522,Nizamabad,Mugpal,01-07-2020,11.8,23.8,34.9,60.6,100,14,0
522,Nizamabad,Mugpal,02-07-2020,0,25.2,35.7,58.1,100,9.8,0
522,Nizamabad,Mugpal,03-07-2020,0,25.5,35.9,58.6,100,8,0
522,Nizamabad,Mugpal,04-07-2020,1,24.2,35.6,61.1,98.3,12.3,0.6
522,Nizamabad,Mugpal,05-07-2020,38.5,24.2,32.2,70.6,100,13.3,0
522,Nizamabad,Mugpal,06-07-2020,11,23.4,29.9,94,100,8.5,0
522,Nizamabad,Mugpal,07-07-2020,0,25.7,30.8,91.7,100,8,0
522,Nizamabad,Mugpal,08-07-2020,0,24.3,34.3,63.1,94.6,9.6,1.5
522,Nizamabad,Mugpal,09-07-2020,5,24.1,36.7,55.6,100,11.5,0.8
522,Nizamabad,Mugpal,10-07-2020,16.3,22.9,32.3,76,100,10.5,0
522,Nizamabad,Mugpal,11-07-2020,0,24.5,29,95.1,100,9.2,0.9
522,Nizamabad,Mugpal,12-07-2020,0,25.8,33.5,70.3,99.2,9,0
522,Nizamabad,Mugpal,13-07-2020,3.3,25.1,33.6,72,100,9.8,0
522,Nizamabad,Mugpal,14-07-2020,0,25.8,32.1,85.5,100,5.9,0
522,Nizamabad,Mugpal,15-07-2020,1.5,24.6,29.4,93.2,100,9,0
522,Nizamabad,Mugpal,16-07-2020,11,23.8,29.2,98.2,100,8.3,1.5
522,Nizamabad,Mugpal,17-07-2020,0,23.7,30.9,91.7,100,10,3
522,Nizamabad,Mugpal,18-07-2020,1,23.7,33.8,64.6,96.1,7.7,0
522,Nizamabad,Mugpal,19-07-2020,0,25,35.1,65,93.7,7.8,0
522,Nizamabad,Mugpal,20-07-2020,8.5,22.6,35.6,62.1,100,12.1,0
522,Nizamabad,Mugpal,21-07-2020,26,24.1,31.3,93.4,100,6.2,0
522,Nizamabad,Mugpal,22-07-2020,4.5,24.9,33.8,71.7,100,5.9,0
522,Nizamabad,Mugpal,23-07-2020,1.5,24.6,34.4,74.5,100,5.3,0
522,Nizamabad,Mugpal,24-07-2020,28,22.7,26.6,86.4,87.1,7.8,0
522,Nizamabad,Mugpal,25-07-2020,0.5,23.5,33.2,76.4,100,7.6,0
522,Nizamabad,Mugpal,26-07-2020,39.5,23,32.7,87.7,100,6.5,0
522,Nizamabad,Mugpal,27-07-2020,0,24.1,34.1,61.6,100,7.3,0
522,Nizamabad,Mugpal,28-07-2020,0,25.1,35.5,63.1,100,7.8,0
522,Nizamabad,Mugpal,29-07-2020,5.8,23.3,33.3,73.1,100,8.2,0
522,Nizamabad,Mugpal,30-07-2020,0,24,32.8,87.9,100,4.5,0
522,Nizamabad,Mugpal,31-07-2020,0.8,24.6,36.2,55.6,100,11,0
522,Nizamabad,Mugpal,01-08-2020,16.3,24.1,35.2,66.1,100,7.4,0
522,Nizamabad,Mugpal,02-08-2020,6,24.1,34.8,67,100,4.1,0
522,Nizamabad,Mugpal,03-08-2020,0,24.8,35.7,62.6,100,11.9,0
522,Nizamabad,Mugpal,04-08-2020,0,24.8,31,76.2,97.8,10.1,0
522,Nizamabad,Mugpal,05-08-2020,9.8,24.2,31,73.9,100,10.4,0
522,Nizamabad,Mugpal,06-08-2020,0,24.1,31.7,92.6,100,9.1,2.8
522,Nizamabad,Mugpal,07-08-2020,0,24.4,32.2,69.8,100,9.2,0.9
522,Nizamabad,Mugpal,08-08-2020,4.3,24.3,34.3,66,100,8.8,0
522,Nizamabad,Mugpal,09-08-2020,0,25,33.4,72.5,99.2,9.4,0
522,Nizamabad,Mugpal,10-08-2020,76.3,22.8,29.6,80.1,100,11.3,0
522,Nizamabad,Mugpal,11-08-2020,13.8,23.2,26,93.5,100,10,1.6
522,Nizamabad,Mugpal,12-08-2020,0,24.5,29.6,94.6,100,12.1,0
522,Nizamabad,Mugpal,13-08-2020,32.8,22.9,29.6,93.8,100,11.2,2.2
522,Nizamabad,Mugpal,14-08-2020,8.8,22.9,26,95.8,100,10.2,2.8
522,Nizamabad,Mugpal,15-08-2020,70,22.7,29.2,81.2,100,12.6,0
522,Nizamabad,Mugpal,16-08-2020,23.8,23,25.3,84.4,87.5,10.7,4
522,Nizamabad,Mugpal,17-08-2020,29.3,23.3,24.3,95.6,100,10.3,0.2
522,Nizamabad,Mugpal,18-08-2020,26.3,22.3,27.1,88.7,93.9,14.4,0
522,Nizamabad,Mugpal,19-08-2020,12.3,23.3,30.3,96.4,100,9.6,0
522,Nizamabad,Mugpal,20-08-2020,17.3,23.2,28.3,94.3,100,6.3,1.7
522,Nizamabad,Mugpal,21-08-2020,23.8,23.2,24.8,93.7,95.9,11.4,1.5
522,Nizamabad,Mugpal,22-08-2020,0,24,29.4,94.2,100,14.7,1.4
522,Nizamabad,Mugpal,23-08-2020,0,23.8,31.6,89.9,100,13.1,1.3
522,Nizamabad,Mugpal,24-08-2020,2.8,23.5,32.6,84.7,100,11.1,0
522,Nizamabad,Mugpal,25-08-2020,0,24.4,35.2,72.9,99.9,5.7,0
522,Nizamabad,Mugpal,26-08-2020,0,24.8,35.8,71.7,99.9,5.6,0
522,Nizamabad,Mugpal,27-08-2020,8,24.9,34.8,76.6,99.9,7.1,0
522,Nizamabad,Mugpal,28-08-2020,5,23.1,30,94.9,99.9,11.1,0.3
522,Nizamabad,Mugpal,29-08-2020,0,24.5,30.5,91.5,99.9,8.1,0
522,Nizamabad,Mugpal,30-08-2020,0.5,24.9,32.8,84.9,99.9,8.4,0
522,Nizamabad,Mugpal,31-08-2020,0,24.9,35.2,71.4,98.5,7.7,0
523,Nizamabad,Dichpalle,01-07-2020,7.8,24.55,32.95,59.7,78.25,17.2,0
523,Nizamabad,Dichpalle,02-07-2020,9.9,24.35,33.2,56.35,89.2,14.5,0
523,Nizamabad,Dichpalle,03-07-2020,0,25.5,33.55,56.35,77.45,14.3,0
523,Nizamabad,Dichpalle,04-07-2020,0.9,24.55,33.7,51.5,86.45,13.9,2.9
523,Nizamabad,Dichpalle,05-07-2020,0.6,24.6,30.95,63.35,77.1,17,3
523,Nizamabad,Dichpalle,06-07-2020,23.7,23.45,29.6,69.9,77.8,14.9,2.8
523,Nizamabad,Dichpalle,07-07-2020,0,25.35,30.1,67.9,76.2,16.8,0
523,Nizamabad,Dichpalle,08-07-2020,0,24.3,32.45,57.9,77.75,15.2,0
523,Nizamabad,Dichpalle,09-07-2020,0.3,24.15,34.6,45.3,86.85,14.6,1.3
523,Nizamabad,Dichpalle,10-07-2020,0.7,23.3,32.65,62.55,77.45,13.3,3
523,Nizamabad,Dichpalle,11-07-2020,1,24.6,29.25,69.3,77.7,11.3,3.4
523,Nizamabad,Dichpalle,12-07-2020,0,25.75,32,59.2,76.75,15.2,0
523,Nizamabad,Dichpalle,13-07-2020,0,25.3,32.4,58.65,77.4,12.8,0
523,Nizamabad,Dichpalle,14-07-2020,0,26.2,30.85,62.1,76.15,9,0
523,Nizamabad,Dichpalle,15-07-2020,2.5,24.4,28.65,73.5,89.85,8.4,0
523,Nizamabad,Dichpalle,16-07-2020,8.4,23.05,29.35,72.85,86.85,10.3,2.8
523,Nizamabad,Dichpalle,17-07-2020,0,23.5,29.35,67.55,77.1,15,3.8
523,Nizamabad,Dichpalle,18-07-2020,0,24.1,31.75,60.45,84.45,14.9,1.2
523,Nizamabad,Dichpalle,19-07-2020,0,25.2,33.8,52.75,77.05,10,0
523,Nizamabad,Dichpalle,20-07-2020,6.4,23.6,33.6,59.65,78.05,14.6,0
523,Nizamabad,Dichpalle,21-07-2020,14.6,23.95,31.2,70.65,89.95,8.7,0
523,Nizamabad,Dichpalle,22-07-2020,1.5,24.35,32.05,63.95,86.15,14.2,0
523,Nizamabad,Dichpalle,23-07-2020,2.1,24.15,32.2,65.75,90.05,9.9,0
523,Nizamabad,Dichpalle,24-07-2020,26.2,22.4,25.6,83.45,90.05,7.7,0
523,Nizamabad,Dichpalle,25-07-2020,9,23.65,30.8,64.5,76.8,8.6,0
523,Nizamabad,Dichpalle,26-07-2020,31,22.95,31.6,59.75,99.85,15.2,0
523,Nizamabad,Dichpalle,27-07-2020,0,24.25,32.1,61.45,75.85,9.6,0.7
523,Nizamabad,Dichpalle,28-07-2020,0,25.4,32.4,58.8,75.2,13.5,0
523,Nizamabad,Dichpalle,29-07-2020,2,23,31.5,68.35,76.5,9.4,0
523,Nizamabad,Dichpalle,30-07-2020,0,24.15,31.05,66.8,87.2,9.3,0
523,Nizamabad,Dichpalle,31-07-2020,11.2,24.25,33.35,59.35,76.65,16.3,0
523,Nizamabad,Dichpalle,01-08-2020,52.1,22.75,33,64.1,87.7,13,0
523,Nizamabad,Dichpalle,02-08-2020,22.3,22.05,32.6,62.15,88.7,15.5,0
523,Nizamabad,Dichpalle,03-08-2020,7.7,24.15,32.85,63.55,91.65,10.2,0
523,Nizamabad,Dichpalle,04-08-2020,0,24.55,29.75,65.75,80.35,13.4,1.3
523,Nizamabad,Dichpalle,05-08-2020,10,23.85,29.35,71.15,87.2,11.2,2.9
523,Nizamabad,Dichpalle,06-08-2020,0,24.1,30.15,68.1,74.9,13.8,4.3
523,Nizamabad,Dichpalle,07-08-2020,0.3,24.35,31.9,65.3,76.2,13.8,5.1
523,Nizamabad,Dichpalle,08-08-2020,0.9,24.7,31.8,62.75,87,13.3,0
523,Nizamabad,Dichpalle,09-08-2020,0,24.65,30.95,65.45,75.6,13.3,0
523,Nizamabad,Dichpalle,10-08-2020,59.3,22.25,28.05,71.3,87.7,9.7,0
523,Nizamabad,Dichpalle,11-08-2020,22.3,22.85,25.65,83.9,87.4,11.8,0.8
523,Nizamabad,Dichpalle,12-08-2020,0,23.55,28.45,74.05,86.95,10.5,0
523,Nizamabad,Dichpalle,13-08-2020,39.1,22.75,28.4,73.75,98.35,14.1,1.9
523,Nizamabad,Dichpalle,14-08-2020,12.1,23.05,25.6,82.4,87.4,11.2,2.6
523,Nizamabad,Dichpalle,15-08-2020,29.6,23,27.6,71.5,98,10.2,0.8
523,Nizamabad,Dichpalle,16-08-2020,22.6,22.95,25.5,81.45,87.5,14.2,4.6
523,Nizamabad,Dichpalle,17-08-2020,25.5,23.3,24.55,86.6,87.5,14.3,10.1
523,Nizamabad,Dichpalle,18-08-2020,19.4,22.65,26.95,84.3,87.55,10.9,0.2
523,Nizamabad,Dichpalle,19-08-2020,9.4,23.3,28.95,70.45,97.45,11.9,3.4
523,Nizamabad,Dichpalle,20-08-2020,14.9,23.5,27,76.2,94.15,12.1,3.3
523,Nizamabad,Dichpalle,21-08-2020,22.8,23.25,25.2,85.8,87.6,11.4,2.8
523,Nizamabad,Dichpalle,22-08-2020,0,24,27.95,78,82.9,15.1,5.3
523,Nizamabad,Dichpalle,23-08-2020,0,23.65,29.6,64.75,77.5,14.7,2.6
523,Nizamabad,Dichpalle,24-08-2020,5.3,23.25,31.05,68.6,87.5,14.3,0
523,Nizamabad,Dichpalle,25-08-2020,0,23.85,31.8,62.1,78.3,11.9,0
523,Nizamabad,Dichpalle,26-08-2020,0,24.65,31.7,63.15,87.1,8.6,0
523,Nizamabad,Dichpalle,27-08-2020,3.8,23.1,30.8,63.9,87.5,11.6,0
523,Nizamabad,Dichpalle,28-08-2020,2.7,23.1,27.05,76.8,78.9,7.3,0.1
523,Nizamabad,Dichpalle,29-08-2020,0.3,24.75,28.4,76.4,89.9,13.4,0.2
