District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),humidity_max (%),wind_speed_max (Kmph),wind_speed_min (Kmph)
Warangal Urban,Elkathurthi,15-01-2020,0,16.8,28.6,53.1,97.9,14.9,0
Warangal Urban,Elkathurthi,16-01-2020,0,15,28.2,47.3,98.4,14.6,0
Warangal Urban,Elkathurthi,17-01-2020,0,19.9,27.9,52.1,93.4,14.8,0
Warangal Urban,Elkathurthi,18-01-2020,0,19,28.4,54.1,94.9,14.3,0
Warangal Urban,Elkathurthi,19-01-2020,0,18.9,28.5,55.1,97.2,15.2,0
Warangal Urban,Elkathurthi,20-01-2020,0,18.7,29,56,97.4,15,0
Warangal Urban,Elkathurthi,21-01-2020,0,17.8,29.4,53.5,97.9,5,0
Warangal Urban,Elkathurthi,22-01-2020,0,18.3,29.1,54.6,95.9,14.1,0
Warangal Urban,Elkathurthi,23-01-2020,0,17.9,30.4,48.2,96.9,13.3,0
Warangal Urban,Elkathurthi,24-01-2020,0,16.3,30.3,44.3,97.9,14.9,0
Warangal Urban,Elkathurthi,25-01-2020,0,16.1,29.4,51,98.7,9.2,0
Warangal Urban,Elkathurthi,26-01-2020,0,16.3,30.5,38.7,96.4,7.7,0
Warangal Urban,Elkathurthi,27-01-2020,0,14.5,30.3,42.1,98.9,7.1,0
Warangal Urban,Elkathurthi,28-01-2020,0,20,32.7,33.2,92.4,13.9,0
Warangal Urban,Elkathurthi,29-01-2020,0,20.6,31.7,43.5,92.2,17.7,0
Warangal Urban,Elkathurthi,30-01-2020,0,18.6,29.1,59.5,95.4,8.8,0
Warangal Urban,Elkathurthi,31-01-2020,0,16.1,27.7,56.5,95.4,6.4,0
Warangal Urban,Elkathurthi,01-02-2020,0,19.5,28.5,57,95.1,9.8,0
Warangal Urban,Elkathurthi,02-02-2020,0,18.5,30,54,87.8,17.4,0
Warangal Urban,Elkathurthi,03-02-2020,0,19.1,29,52.5,96.1,15.2,0
Warangal Urban,Elkathurthi,04-02-2020,0,20.6,29.8,52,92.6,13.9,0
Warangal Urban,Elkathurthi,05-02-2020,0,20.3,31.7,44.9,91.9,19.6,0
Warangal Urban,Elkathurthi,06-02-2020,0,19.4,31.2,41,90.1,15.5,0
Warangal Urban,Elkathurthi,07-02-2020,0,21.7,31.6,43.2,87.5,21.1,0
Warangal Urban,Elkathurthi,08-02-2020,0,22.3,29.9,51,87.1,19.9,0
Warangal Urban,Elkathurthi,09-02-2020,35.2,18.4,26.7,71.8,97.4,11.8,0
Warangal Urban,Elkathurthi,10-02-2020,0,17.3,22.6,76.5,98.9,2.8,0
Warangal Urban,Elkathurthi,11-02-2020,0,19.8,27.6,59.9,95.9,0.5,0
Warangal Urban,Elkathurthi,12-02-2020,0,21,28.4,59,96.7,5.7,0
Warangal Urban,Elkathurthi,13-02-2020,0,15.9,29.7,53,99.2,6.6,0
Warangal Urban,Elkathurthi,14-02-2020,0,15.3,29.6,38.7,97.2,5.4,0
Warangal Urban,Elkathurthi,15-02-2020,0,14.9,30.8,38.7,97.2,2.7,0
Warangal Urban,Elkathurthi,16-02-2020,0,16,32.5,42.6,98.2,0.8,0
Warangal Urban,Elkathurthi,17-02-2020,0,15.5,31.9,32.3,98.7,5.2,0
Warangal Urban,Elkathurthi,18-02-2020,0,13,31.7,33.9,98.9,3.6,0
Warangal Urban,Elkathurthi,19-02-2020,0,14.5,31.3,25.6,98.2,1.2,0
Warangal Urban,Elkathurthi,20-02-2020,0,18.9,31.2,41,95.9,11.1,0
Warangal Urban,Elkathurthi,21-02-2020,0,19.8,30.2,50.5,90.5,12.1,0
Warangal Urban,Elkathurthi,22-02-2020,0,17.9,30.2,45.8,92.7,15.1,0
Warangal Urban,Elkathurthi,23-02-2020,0,19,30.9,40.8,96.7,6,0
Warangal Urban,Elkathurthi,24-02-2020,0,19.8,31.6,44.8,96.4,13,0
Warangal Urban,Elkathurthi,25-02-2020,0,21.4,32,40.4,88.9,14.5,0
Warangal Urban,Elkathurthi,26-02-2020,0,19.3,31.1,51.8,92.5,16.9,0
Warangal Urban,Elkathurthi,27-02-2020,0,13.7,29.7,40.9,92.9,10,0
Warangal Urban,Elkathurthi,28-02-2020,0,15.8,30.5,31.8,96.9,7,0
Warangal Urban,Elkathurthi,29-02-2020,0,18.3,30.7,45.9,95.6,14.7,0
Warangal Urban,Elkathurthi,01-03-2020,0,18.6,30.8,51.4,95.2,10,0
Warangal Urban,Elkathurthi,02-03-2020,0,20.6,30.4,48.7,89.5,9.9,0
Warangal Urban,Elkathurthi,03-03-2020,0,20,31.7,50.2,94.6,12.2,0
Warangal Urban,Elkathurthi,04-03-2020,0,22,33.8,46.2,87,8.6,0
Warangal Urban,Elkathurthi,05-03-2020,0,19.9,33.5,42,88.7,10.2,0
Warangal Urban,Elkathurthi,06-03-2020,5.3,22,31.6,53.8,93.8,14.4,0
Warangal Urban,Elkathurthi,07-03-2020,0,23.5,31.8,57.2,92.4,16.3,0
Warangal Urban,Elkathurthi,08-03-2020,19.5,22.2,28.8,67.8,96.7,20.1,0
Warangal Urban,Elkathurthi,09-03-2020,0,24.5,31.5,58.2,88.3,8.7,0
Warangal Urban,Elkathurthi,10-03-2020,0,21.8,30.3,60.7,92.6,20.6,0
Warangal Urban,Elkathurthi,11-03-2020,0,22.5,32.9,45.7,89.2,20,0
Warangal Urban,Elkathurthi,12-03-2020,4.5,22.4,32.3,54.6,91.8,14.4,0
Warangal Urban,Elkathurthi,13-03-2020,0,22.9,31.7,57.3,92,10.2,0
Warangal Urban,Elkathurthi,14-03-2020,0,20.6,33.2,46.9,91.5,18.6,0
Warangal Urban,Elkathurthi,15-03-2020,0,20.6,32,48.4,94.1,14.7,0
Warangal Urban,Elkathurthi,16-03-2020,0,20.6,31.3,44,95.6,14.1,0
Warangal Urban,Elkathurthi,17-03-2020,0,21.7,33.6,42.1,94.9,13,0
Warangal Urban,Elkathurthi,18-03-2020,0,20.5,34.7,41.6,91.9,14.6,0
Warangal Urban,Elkathurthi,19-03-2020,1.5,22.1,35.1,30.4,93.5,15.6,0
Warangal Urban,Elkathurthi,20-03-2020,0,21.8,34.8,45.8,79.1,15.5,0
Warangal Urban,Elkathurthi,21-03-2020,1.2,22.9,35.1,48.3,92,21.7,0
Warangal Urban,Elkathurthi,22-03-2020,0,22,34.1,47.9,96.1,15.4,0
Warangal Urban,Elkathurthi,23-03-2020,0,22.6,33.6,47.7,94.2,5.3,0
Warangal Urban,Elkathurthi,24-03-2020,0,22,33.5,51,93.4,16.4,0
Warangal Urban,Elkathurthi,25-03-2020,0,22.4,34.8,36.2,91.5,14.5,0
Warangal Urban,Elkathurthi,26-03-2020,0,22.7,34.8,43.2,89.2,12.7,0
Warangal Urban,Elkathurthi,27-03-2020,0,21.7,33.6,37.4,89.6,4.4,0
Warangal Urban,Elkathurthi,28-03-2020,0,22.1,36.3,30.8,80.2,14.9,0
Warangal Urban,Elkathurthi,29-03-2020,0,20.8,36.1,28.1,91.6,8.5,0
Warangal Urban,Elkathurthi,30-03-2020,0,20.9,37.2,33.1,81.1,14.1,0
Warangal Urban,Elkathurthi,31-03-2020,0,22.4,34.2,45.2,87.4,7.6,0
Warangal Urban,Kamalapur,01-01-2020,0,20,27.5,59,100,19,0
Warangal Urban,Kamalapur,02-01-2020,0,20.3,31,52.5,100,18.2,0
Warangal Urban,Kamalapur,03-01-2020,0,21.7,29.8,61.5,97.3,18.4,0
Warangal Urban,Kamalapur,04-01-2020,0.2,19.4,25.5,82.5,100,8,0
Warangal Urban,Kamalapur,05-01-2020,0,18.2,26.5,83.2,98.7,4.9,0
Warangal Urban,Kamalapur,06-01-2020,0,16.7,28.3,48.8,97.6,8.1,0
Warangal Urban,Kamalapur,07-01-2020,0,21.4,31.3,49.6,95.4,6.3,0
Warangal Urban,Kamalapur,08-01-2020,0,21.3,30.7,54.8,96.8,16.4,0
Warangal Urban,Kamalapur,09-01-2020,0,20.8,28.5,62.9,99.8,22.2,0
Warangal Urban,Kamalapur,10-01-2020,0,18.3,30.7,52.7,95.9,13.5,0
Warangal Urban,Kamalapur,11-01-2020,0,15.8,28,62.5,91.4,5.7,0
Warangal Urban,Kamalapur,12-01-2020,0,14.5,30,44.5,88.8,6,0
Warangal Urban,Kamalapur,13-01-2020,0,15.3,29.1,31.7,85,12,0
Warangal Urban,Kamalapur,14-01-2020,0,15.6,31.7,27,96.2,7.4,0
Warangal Urban,Kamalapur,15-01-2020,0,18.7,31.3,50.4,98.9,12.6,0
Warangal Urban,Kamalapur,16-01-2020,0,16.9,30.9,40.3,100,13.9,0
Warangal Urban,Kamalapur,17-01-2020,0,20.2,30.5,45.2,98.3,19.9,0
Warangal Urban,Kamalapur,18-01-2020,0,20.8,30.7,50.6,98.8,18,0
Warangal Urban,Kamalapur,19-01-2020,0,20.3,31,49.3,98.8,15.9,0
Warangal Urban,Kamalapur,20-01-2020,0,20.3,32.2,49.9,98.4,14.1,0
Warangal Urban,Kamalapur,21-01-2020,0,19.9,30.8,52.1,99.1,5.9,0
Warangal Urban,Kamalapur,22-01-2020,0,21.1,31.5,52,97.3,16.8,0
Warangal Urban,Kamalapur,23-01-2020,0,20.4,32.7,46.4,98.5,16.4,0
Warangal Urban,Kamalapur,24-01-2020,0,18.8,32.9,38.9,98.6,15.2,0
Warangal Urban,Kamalapur,25-01-2020,0,19.5,32.1,40.9,98.5,4.4,0
Warangal Urban,Kamalapur,26-01-2020,0,19.7,33.6,31.3,97.9,6.9,0
Warangal Urban,Kamalapur,27-01-2020,0,19,33,37.6,89.8,8.7,0
Warangal Urban,Kamalapur,28-01-2020,0,20.9,34.5,28.7,97.6,17.3,0
Warangal Urban,Kamalapur,29-01-2020,0,21.2,33.1,40.2,96.2,19.4,0
Warangal Urban,Kamalapur,30-01-2020,0,20.1,31.3,59.8,97.8,12.2,0
Warangal Urban,Kamalapur,31-01-2020,0,18.2,29.4,52.1,86.9,7.1,0
Warangal Urban,Kamalapur,01-02-2020,0,21.1,31,52.1,97.3,6.5,0
Warangal Urban,Kamalapur,02-02-2020,0,19.8,31.7,49.4,83.9,17.2,0
Warangal Urban,Kamalapur,03-02-2020,0,21.2,31.2,49.5,97.9,12.4,0
Warangal Urban,Kamalapur,04-02-2020,0,21.5,30.9,56.4,98.6,13.2,0
Warangal Urban,Kamalapur,05-02-2020,0,21,31.7,54.9,98.1,18.8,0
Warangal Urban,Kamalapur,06-02-2020,0,19.4,32,51.8,100,21.6,0
Warangal Urban,Kamalapur,07-02-2020,0,22.1,31.9,48.9,95.7,21,0
Warangal Urban,Kamalapur,08-02-2020,0,22.3,30.5,56.9,95.4,19,0
Warangal Urban,Kamalapur,09-02-2020,14.2,18.5,28.4,73.4,100,12.5,0
Warangal Urban,Kamalapur,10-02-2020,0.2,18.2,24,90.8,100,6.3,0
Warangal Urban,Kamalapur,11-02-2020,0,21.2,29.1,61.5,100,7.7,0
Warangal Urban,Kamalapur,12-02-2020,0,21.9,30.6,68,100,13.3,0
Warangal Urban,Kamalapur,13-02-2020,0,18,31.4,56.1,100,10.5,0
Warangal Urban,Kamalapur,14-02-2020,0,19.1,30.7,38.6,88.8,9.2,0
Warangal Urban,Kamalapur,15-02-2020,0,16.9,32.6,38.7,99.1,11.2,0
Warangal Urban,Kamalapur,16-02-2020,0,18.8,33.2,34.2,93.9,8.4,0
Warangal Urban,Kamalapur,17-02-2020,0,17.5,34.9,34.4,99.7,7.3,0
Warangal Urban,Kamalapur,18-02-2020,0,16.4,33.8,37,91.3,6,0
Warangal Urban,Kamalapur,19-02-2020,0,18.2,33.1,27.2,100,9.6,0
Warangal Urban,Kamalapur,20-02-2020,0,20.7,32.7,42.4,100,12.8,0
Warangal Urban,Kamalapur,21-02-2020,0,20.2,31.4,53.6,98.5,19.4,0
Warangal Urban,Kamalapur,22-02-2020,0,19.2,31.2,49.7,95.8,16.1,0
Warangal Urban,Kamalapur,23-02-2020,0,19.6,32.2,45.3,100,15.2,0
Warangal Urban,Kamalapur,24-02-2020,0,21,32.5,46.6,100,17.8,0
Warangal Urban,Kamalapur,25-02-2020,0,22.4,32.5,43.6,95.4,18.1,0
Warangal Urban,Kamalapur,26-02-2020,0,19.8,31.4,56.1,94,19.1,0
Warangal Urban,Kamalapur,27-02-2020,0,16.4,32.2,36.4,78.8,9.5,0
Warangal Urban,Kamalapur,28-02-2020,0,18.2,32.6,24.4,100,7.9,0
Warangal Urban,Kamalapur,29-02-2020,0,20.7,33.2,40.6,100,12.9,0
Warangal Urban,Kamalapur,01-03-2020,0,20.9,32.7,44.6,100,16.9,0
Warangal Urban,Kamalapur,02-03-2020,0,22.6,33.2,46.5,95.7,16,0
Warangal Urban,Kamalapur,03-03-2020,0,21.4,33.3,52.8,99.6,14.1,0
Warangal Urban,Kamalapur,04-03-2020,0,22.7,33.8,46.5,95.2,15.9,0
Warangal Urban,Kamalapur,05-03-2020,0,20.7,34.5,43.5,97.3,13.9,0
Warangal Urban,Kamalapur,06-03-2020,0,23.3,32.7,61,99.3,13.3,0
Warangal Urban,Kamalapur,07-03-2020,0,23.2,32.4,63.1,99.8,26.2,0
Warangal Urban,Kamalapur,08-03-2020,5.7,22.9,29.2,77.2,100,22.6,0
Warangal Urban,Kamalapur,09-03-2020,0,23.5,33,64.9,100,14.1,0
Warangal Urban,Kamalapur,10-03-2020,0.5,22.3,31.8,61.2,100,15.6,0
Warangal Urban,Kamalapur,11-03-2020,0,22.6,33.3,51.1,97.3,18.8,0
Warangal Urban,Kamalapur,12-03-2020,0.3,23,33.4,61.6,98.3,20.2,0
Warangal Urban,Kamalapur,13-03-2020,0,23.3,33.3,59.6,97.8,17,0
Warangal Urban,Kamalapur,14-03-2020,0,21.3,34.2,53.1,100,21.7,0
Warangal Urban,Kamalapur,15-03-2020,0,21.6,33.3,51.6,100,14.1,0
Warangal Urban,Kamalapur,16-03-2020,0,21.5,33.8,41.6,100,14.3,0
Warangal Urban,Kamalapur,17-03-2020,0,22.7,34.7,43.9,100,13.4,0
Warangal Urban,Kamalapur,18-03-2020,0,21.1,35.7,42.8,96.8,10.5,0
Warangal Urban,Kamalapur,19-03-2020,2.7,22.7,36,41.2,99.9,15.5,0
Warangal Urban,Kamalapur,20-03-2020,0,21,36.4,45.3,95.3,13.8,0
Warangal Urban,Kamalapur,21-03-2020,0,23.6,35.8,48.2,97.2,17.2,0
Warangal Urban,Kamalapur,22-03-2020,0,23.2,34.8,53.9,100,23.5,0
Warangal Urban,Kamalapur,23-03-2020,0,23,36.6,42.9,100,14.2,0
Warangal Urban,Kamalapur,24-03-2020,0,22.7,34.8,53.8,100,16.2,0
Warangal Urban,Kamalapur,25-03-2020,0,23.5,36,41.5,98.3,14.2,0
Warangal Urban,Kamalapur,26-03-2020,0,23.5,35.7,47,93.3,12.3,0
Warangal Urban,Kamalapur,27-03-2020,0,23.2,35.5,38.8,82.3,13,0
Warangal Urban,Kamalapur,28-03-2020,0,21.8,36.2,29.1,81.5,16.7,0
Warangal Urban,Kamalapur,29-03-2020,0,22.6,37.1,28.2,81,9.3,0
Warangal Urban,Kamalapur,30-03-2020,0,22.3,37.7,34,75,12,0
Warangal Urban,Kamalapur,31-03-2020,0,24.1,37.8,40.4,77.7,12,0
Warangal Urban,Hasanparthy,01-01-2020,0,20.3,26.9,60.4,93.7,12.3,0
Warangal Urban,Hasanparthy,02-01-2020,0,20.6,29.8,57.4,95,12.1,0
Warangal Urban,Hasanparthy,03-01-2020,0,21.5,28.6,60.6,90.2,11.4,0
Warangal Urban,Hasanparthy,04-01-2020,0,19.4,26.2,66.4,97.3,9.7,0
Warangal Urban,Hasanparthy,05-01-2020,0,18,25.3,65.6,95.9,8.6,0
Warangal Urban,Hasanparthy,06-01-2020,0,16.3,27.4,49.5,88.9,10.9,0
Warangal Urban,Hasanparthy,07-01-2020,0,20.3,29.9,55.2,88.9,7.5,0
Warangal Urban,Hasanparthy,08-01-2020,0,21.2,29.6,59.1,89.5,12.2,0
Warangal Urban,Hasanparthy,09-01-2020,0,20.6,27.5,61.2,94.2,12.5,0
Warangal Urban,Hasanparthy,10-01-2020,0,18.4,29.8,56,89.3,11.4,0
Warangal Urban,Hasanparthy,11-01-2020,0,16.2,26.1,61.9,85,7.1,0
Warangal Urban,Hasanparthy,12-01-2020,0,14,29.6,52.3,93.8,8.5,0
Warangal Urban,Hasanparthy,13-01-2020,0,12.9,28.2,40.1,81.4,9.3,0
Warangal Urban,Hasanparthy,14-01-2020,0,15.8,29.7,44.2,97,4.4,0
Warangal Urban,Hasanparthy,15-01-2020,0,18.2,29.8,56.3,97,8.4,0
Warangal Urban,Hasanparthy,16-01-2020,0,16.9,29.9,52,97.2,10.9,0
Warangal Urban,Hasanparthy,17-01-2020,0,20,29.5,53.4,94.8,13.5,0
Warangal Urban,Hasanparthy,18-01-2020,0,20.8,29.7,54.7,94.3,12.7,0
Warangal Urban,Hasanparthy,19-01-2020,0,20.6,30.2,55.3,96.7,11.4,0
Warangal Urban,Hasanparthy,20-01-2020,0,19.8,30.8,54.6,96.6,11.2,0
Warangal Urban,Hasanparthy,21-01-2020,0,19.3,30.5,55.5,97.3,8.4,0
Warangal Urban,Hasanparthy,22-01-2020,0,20.6,30.3,56.2,93.5,13,0
Warangal Urban,Hasanparthy,23-01-2020,0,20.1,31.3,53.1,88.2,12.2,0
Warangal Urban,Hasanparthy,24-01-2020,0,18.2,31.9,50.8,86.7,8.8,0
Warangal Urban,Hasanparthy,25-01-2020,0,18.4,31,46,87.3,5.3,0
Warangal Urban,Hasanparthy,26-01-2020,0,18.3,32.1,46.4,96.4,4.6,0
Warangal Urban,Hasanparthy,27-01-2020,0,16.8,31.9,41.4,95.7,5.4,0
Warangal Urban,Hasanparthy,28-01-2020,0,21,33.9,42,95.2,11.4,0
Warangal Urban,Hasanparthy,29-01-2020,0,21.9,32.6,44.8,86.8,15.8,0
Warangal Urban,Hasanparthy,30-01-2020,0,20.6,30.9,56.3,93.1,9.6,0
Warangal Urban,Hasanparthy,31-01-2020,0,19.1,28.6,54.9,75.8,7.1,0
Warangal Urban,Hasanparthy,01-02-2020,0,21.4,29.8,53,85.3,6.3,0
Warangal Urban,Hasanparthy,02-02-2020,0,20.2,30.9,51,84.6,12.4,0
Warangal Urban,Hasanparthy,03-02-2020,0,21.8,30.1,46.9,84.6,10.9,0
Warangal Urban,Hasanparthy,04-02-2020,0,21.4,30.7,50.2,84.2,11.4,0
Warangal Urban,Hasanparthy,05-02-2020,0,20.8,31.7,53.6,91,13.4,0
Warangal Urban,Hasanparthy,06-02-2020,0,20.4,32.1,50.9,78.8,13.7,0
Warangal Urban,Hasanparthy,07-02-2020,0,22,32.4,44.2,82.3,15.2,0
Warangal Urban,Hasanparthy,08-02-2020,0,22.4,31,49.6,81.4,13.3,0
Warangal Urban,Hasanparthy,09-02-2020,8.2,18.8,27.1,68,95.7,15.1,0
Warangal Urban,Hasanparthy,10-02-2020,0,18.6,23,75.7,97.3,13.2,0
Warangal Urban,Hasanparthy,11-02-2020,0,20.9,28.4,58.7,95.1,6.6,0
Warangal Urban,Hasanparthy,12-02-2020,0,22.2,30.3,57.1,94.7,13.3,0
Warangal Urban,Hasanparthy,13-02-2020,0,17.6,30.7,53.1,96.5,7.1,0
Warangal Urban,Hasanparthy,14-02-2020,0,17.9,30.7,36,84.7,12.6,0
Warangal Urban,Hasanparthy,15-02-2020,0,16.9,32.3,33.2,87.5,7.8,0
Warangal Urban,Hasanparthy,16-02-2020,0,18.3,32.2,46.2,88.1,7.4,0
Warangal Urban,Hasanparthy,17-02-2020,0,17.8,34.7,29.7,87.1,7.8,0
Warangal Urban,Hasanparthy,18-02-2020,0,16.4,33.6,32.9,78,6.5,0
Warangal Urban,Hasanparthy,19-02-2020,0,17.9,33.1,24.7,87.7,5.7,0
Warangal Urban,Hasanparthy,20-02-2020,0,20.5,32.8,40.5,87,9,0
Warangal Urban,Hasanparthy,21-02-2020,0,20.4,31.2,47.1,83,14.1,0
Warangal Urban,Hasanparthy,22-02-2020,0,19.8,31.5,43.6,85.8,13.2,0
Warangal Urban,Hasanparthy,23-02-2020,0,20,32,42.1,86.3,10.3,0
Warangal Urban,Hasanparthy,24-02-2020,0,21.3,33,41.2,93.3,13,0
Warangal Urban,Hasanparthy,25-02-2020,0,22.2,32.8,40.8,88.5,14.2,0
Warangal Urban,Hasanparthy,26-02-2020,0,19.9,31.6,50.2,79.4,13.6,0
Warangal Urban,Hasanparthy,27-02-2020,0,18.8,31.5,38.5,66.1,11,0
Warangal Urban,Hasanparthy,28-02-2020,0,18.3,32,26.3,85.9,6.5,0
Warangal Urban,Hasanparthy,29-02-2020,0,21.1,32.3,41.1,93.4,9,0
Warangal Urban,Hasanparthy,01-03-2020,0,21.2,32.6,44.2,89.5,10.2,0
Warangal Urban,Hasanparthy,02-03-2020,0,22.7,32.4,40.3,84.5,11.4,0
Warangal Urban,Hasanparthy,03-03-2020,0,21.8,33.5,45.4,89.2,9.8,0
Warangal Urban,Hasanparthy,04-03-2020,0,23.1,33.8,48.1,84.1,9.6,0
Warangal Urban,Hasanparthy,05-03-2020,0,22.2,35.4,37.8,83.8,10.3,0
Warangal Urban,Hasanparthy,06-03-2020,3.8,22,33,51.7,88.4,14.7,0
Warangal Urban,Hasanparthy,07-03-2020,0,22.9,32.5,57.1,89.1,16.3,0
Warangal Urban,Hasanparthy,08-03-2020,1.3,23.4,30.3,65.3,91.6,13.2,0
Warangal Urban,Hasanparthy,09-03-2020,0,24.2,33.7,55.2,85.1,9.6,0
Warangal Urban,Hasanparthy,10-03-2020,0,22.6,31.2,57.9,88.7,13.8,0
Warangal Urban,Hasanparthy,11-03-2020,0,22.8,33.8,47.6,87.2,13.7,0
Warangal Urban,Hasanparthy,12-03-2020,0,23.4,33.4,56.2,87.4,12.5,0
Warangal Urban,Hasanparthy,13-03-2020,0,23.8,32.8,56,87.1,11.3,0
Warangal Urban,Hasanparthy,14-03-2020,0,22,33.9,50.8,89.3,14.5,0
Warangal Urban,Hasanparthy,15-03-2020,0,22.3,33.5,45.9,89.7,10.7,0
Warangal Urban,Hasanparthy,16-03-2020,0,22.5,33.5,44.8,88.7,11.4,0
Warangal Urban,Hasanparthy,17-03-2020,0,23.4,34.6,44.5,89.5,9.2,0
Warangal Urban,Hasanparthy,18-03-2020,0,22.2,36,40.8,84.5,9,0
Warangal Urban,Hasanparthy,19-03-2020,1.2,22.5,36.4,36.2,91.5,11.9,0
Warangal Urban,Hasanparthy,20-03-2020,0,22.4,36,42.9,79.8,15.3,0
Warangal Urban,Hasanparthy,21-03-2020,0.4,23.9,35.7,46.6,87.2,14.7,0
Warangal Urban,Hasanparthy,22-03-2020,0,23.9,34.8,48.9,89.7,13.6,0
Warangal Urban,Hasanparthy,23-03-2020,0,23.6,35.3,44.2,89.3,9.5,0
Warangal Urban,Hasanparthy,24-03-2020,0,23.1,34.6,49.7,88.8,10.8,0
Warangal Urban,Hasanparthy,25-03-2020,0,23.9,36.1,40.7,87.4,10.8,0
Warangal Urban,Hasanparthy,26-03-2020,0,23.7,35.8,50.1,79.7,9.6,0
Warangal Urban,Hasanparthy,27-03-2020,0,24.6,35.6,38.5,72.8,6.9,0
Warangal Urban,Hasanparthy,28-03-2020,0,23.7,36.7,33.7,65.9,8.4,0
Warangal Urban,Hasanparthy,29-03-2020,0,23.1,37,30.3,77.9,4.3,0
Warangal Urban,Hasanparthy,30-03-2020,0,22.7,37.8,33.6,73.3,9.1,0
Warangal Urban,Hasanparthy,31-03-2020,0,25,36.1,42.2,75.1,8.1,0
Warangal Urban,Dharmasagar,01-01-2020,0,21,26,65.3,88.4,13.7,0
Warangal Urban,Dharmasagar,02-01-2020,0,21.1,29.5,59.3,92.2,11.4,0
Warangal Urban,Dharmasagar,03-01-2020,0,21.8,28.8,64.9,89.2,12.5,0
Warangal Urban,Dharmasagar,04-01-2020,0,19.9,27.1,70.9,93.4,9.6,0
Warangal Urban,Dharmasagar,05-01-2020,0,19.4,25.2,74.1,91.8,5.7,0
Warangal Urban,Dharmasagar,06-01-2020,0,17.2,27.6,56.6,84.1,10.9,0
Warangal Urban,Dharmasagar,07-01-2020,0,21.6,29.9,53.8,91.7,8,0
Warangal Urban,Dharmasagar,08-01-2020,0,21.6,29.5,62.8,87.9,13.9,0
Warangal Urban,Dharmasagar,09-01-2020,0,20.3,28.5,65.6,93.5,12.7,0
Warangal Urban,Dharmasagar,10-01-2020,0,19.5,30.3,54.9,88.6,8.4,0
Warangal Urban,Dharmasagar,11-01-2020,0,17.5,27.8,63.1,81.5,5.7,0
Warangal Urban,Dharmasagar,12-01-2020,0,15.6,30.4,50,83.4,7.1,0
Warangal Urban,Dharmasagar,13-01-2020,0,13.6,29.5,37.4,84.3,6.4,0
Warangal Urban,Dharmasagar,14-01-2020,0,16.5,30.7,34.1,92.1,5.3,0
Warangal Urban,Dharmasagar,15-01-2020,0,18,29.5,51.9,95.1,8.3,0
Warangal Urban,Dharmasagar,16-01-2020,0,18.3,29.3,49.3,95,12.1,0
Warangal Urban,Dharmasagar,17-01-2020,0,19.6,29.5,51.6,94.2,14.9,0
Warangal Urban,Dharmasagar,18-01-2020,0,21.4,29.3,57.6,91.2,13,0
Warangal Urban,Dharmasagar,19-01-2020,0,20.5,29.2,57.3,94.5,13.4,0
Warangal Urban,Dharmasagar,20-01-2020,0,20,29.9,58.9,95,10.7,0
Warangal Urban,Dharmasagar,21-01-2020,0,19.3,29.9,56.9,95,9.3,0
Warangal Urban,Dharmasagar,22-01-2020,0,20.4,29.7,57.8,92.9,14.5,0
Warangal Urban,Dharmasagar,23-01-2020,0,19.6,31,50.8,94.6,10.6,0
Warangal Urban,Dharmasagar,24-01-2020,0,17.9,32.2,45.9,92.5,9.4,0
Warangal Urban,Dharmasagar,25-01-2020,0,18.2,32.4,45.1,93.7,5.4,0
Warangal Urban,Dharmasagar,26-01-2020,0,18.9,32.7,40,93.2,7.1,0
Warangal Urban,Dharmasagar,27-01-2020,0,16.7,33,40.6,91.8,5.4,0
Warangal Urban,Dharmasagar,28-01-2020,0,20.3,34.2,32.2,93,10.9,0
Warangal Urban,Dharmasagar,29-01-2020,0,21.6,33.2,45.6,92.5,15.5,0
Warangal Urban,Dharmasagar,30-01-2020,0,20.7,31.9,52.6,91.8,8.2,0
Warangal Urban,Dharmasagar,31-01-2020,0,19.5,29.7,59.7,82.5,8.4,0
Warangal Urban,Dharmasagar,01-02-2020,0,21.7,31.3,54.8,92.2,10.6,0
Warangal Urban,Dharmasagar,02-02-2020,0,20.9,31.8,52.2,86.9,13.3,0
Warangal Urban,Dharmasagar,03-02-2020,0,21.5,29.4,54.5,92.4,10.2,0
Warangal Urban,Dharmasagar,04-02-2020,0,21.3,31.5,52.6,91.7,13.6,0
Warangal Urban,Dharmasagar,05-02-2020,0,20.3,31.9,46.8,92.1,15.2,0
Warangal Urban,Dharmasagar,06-02-2020,0,20,32.4,45.2,90.1,12.3,0
Warangal Urban,Dharmasagar,07-02-2020,0,22,32.1,43.9,87.8,13.4,0
Warangal Urban,Dharmasagar,08-02-2020,0,22.5,30.6,52.1,87.4,15,0
Warangal Urban,Dharmasagar,09-02-2020,0.3,19.5,30.2,59.5,94.5,15.4,0
Warangal Urban,Dharmasagar,10-02-2020,0,19.1,24.5,80.8,95.7,9.6,0
Warangal Urban,Dharmasagar,11-02-2020,0,21.6,28.3,65,93.7,6.3,0
Warangal Urban,Dharmasagar,12-02-2020,0,22.1,30.6,58.6,90.3,11.4,0
Warangal Urban,Dharmasagar,13-02-2020,0,17,31.7,49.1,91.7,7.8,0
Warangal Urban,Dharmasagar,14-02-2020,0,19.3,30.9,40.2,84.8,8.4,0
