,District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
15401,Nizamabad,Rudrur,27-10-2019,0,23,31.1,58.9,75.7,0,7.7
15402,Nizamabad,Varni,27-10-2019,0,22.4,31.4,66.4,96.7,0,3
15403,Nizamabad,Nizamabad_Rural,27-10-2019,0,22.3,31.3,62,98,0,0.3
15404,Nizamabad,Nizamabad_South,27-10-2019,0,23.1,35.6,56.2,99.9,0,4.3
15405,Nizamabad,Mugpal,27-10-2019,0,23,31.4,57.4,90.9,0,6.6
15406,Nizamabad,Dichpalle,27-10-2019,0,22.4,32,60.8,92,0,9.2
15407,Nizamabad,Indalwai,27-10-2019,0,21.9,32.1,76.9,100,0,7.3
15408,Nizamabad,Dharpalle,27-10-2019,0,22.8,32.3,59.8,96.7,0,6
15409,Nizamabad,Bheemgal,27-10-2019,1,23,32.1,57.1,96.1,0,1.6
15410,Nizamabad,Sirkonda,27-10-2019,0,23.7,33.1,67.5,98.9,0,8.4
15411,Nizamabad,Mosra,27-10-2019,0,23.5,30.4,54.2,89,0,2.7
15412,Nizamabad,Chandur,27-10-2019,0,22.1,31.5,62.1,100,0,10
15495,Warangal Rural,Parkal,27-10-2019,0,23.8,33.5,69.4,100,0,3.5
15496,Warangal Rural,Shayampet,27-10-2019,0,23.9,35,69.7,100,0,6.6
15497,Warangal Rural,Damera,27-10-2019,0,22.6,33.8,68.2,96.5,0,3.8
15498,Warangal Rural,Geesugonda,27-10-2019,0,24.4,32.9,62.7,95.7,0,8.4
15499,Warangal Rural,Atmakur,27-10-2019,0,24.9,35.2,71.5,98,0,12.2
15500,Warangal Rural,Duggondi,27-10-2019,0,24.5,35.5,55.7,99.9,0,9.4
15501,Warangal Rural,Nallabelly,27-10-2019,0,23,34.1,70.5,100,0,15.4
15502,Warangal Rural,Narsampet,27-10-2019,0,24.2,33.7,62.4,99.9,0,12.1
15503,Warangal Rural,Khanapur,27-10-2019,0,23.2,31.2,73.1,96.8,0,1.9
15504,Warangal Rural,Chennaraopeta,27-10-2019,0,23.4,32.1,69.1,99,0,2
15505,Warangal Rural,Sangem,27-10-2019,0,23.1,33.8,59.6,100,0,6
15506,Warangal Rural,Wardhannapet,27-10-2019,0,24.9,35.3,71,99.9,0,5
15507,Warangal Rural,Raiparthy,27-10-2019,0,24.9,33.9,56,96.5,0,11.4
15508,Warangal Rural,Parvathagiri,27-10-2019,0,23.1,32.4,67,95.8,0,21.1
15509,Warangal Rural,Nekkonda,27-10-2019,0,23.9,32.8,72.5,93.8,0,7.3
15510,Warangal Rural,Nadikuda,27-10-2019,0,23.4,33.4,67.7,97.4,0,0.2
15511,Warangal Urban,Bheemadevarapalle,27-10-2019,0,24.8,33.3,73.9,100,0,0.3
15512,Warangal Urban,Velair,27-10-2019,0,23.1,30.6,90,100,0,4.7
15513,Warangal Urban,Elkathurthi,27-10-2019,0,24.9,33.3,66.7,98.3,0,13.3
15514,Warangal Urban,Kamalapur,27-10-2019,0,23.6,33.1,62.3,100,0,12.3
15515,Warangal Urban,Hasanparthy,27-10-2019,0,23.6,32.5,65.1,97.4,0,6.5
15516,Warangal Urban,Dharmasagar,27-10-2019,0,24.5,34.5,75.8,98.6,1.5,4.8
15517,Warangal Urban,Khazipet,27-10-2019,0,23.3,35.4,67.5,98.2,0,7.1
15518,Warangal Urban,Hanamkonda,27-10-2019,0,24.9,35.2,73.4,99.9,0,5.3
15519,Warangal Urban,Warangal,27-10-2019,0,24.7,32.8,67.3,100,0,4.3
15520,Warangal Urban,Khilla_Warangal,27-10-2019,0,24.5,33.1,70.9,98,0,3.4
15521,Warangal Urban,Inole,27-10-2019,0,23.1,32.5,68.4,99.3,0,7.5
15522,Karimnagar,Gangadhara,27-10-2019,9.1,21.3,32.8,70.5,100,0,12.2
15523,Karimnagar,Ramadugu,27-10-2019,15.5,21.3,33.6,72.8,100,0,2.2
15524,Karimnagar,Choppadandi,27-10-2019,12.4,22.2,32.6,70.1,100,0,3.6
15525,Karimnagar,Karimnagar_Rural,27-10-2019,8.3,21.8,32.1,72.6,99.8,0,6.2
15526,Karimnagar,Kothapalle,27-10-2019,8.8,21.7,31.6,62.1,100,0,9.8
15527,Karimnagar,Gannervaram,27-10-2019,33.5,21.8,31.6,65.2,98.2,0,3.2
15528,Karimnagar,Karimnagar,27-10-2019,0,22.8,31.7,69.2,98,0,3.8
15529,Karimnagar,Manakondur,27-10-2019,0,23.2,32.9,65.8,97.9,0,12.8
15530,Karimnagar,Thimmapur,27-10-2019,0,24.1,32.9,81.4,100,0,10
15531,Karimnagar,Chigurumamidi,27-10-2019,0,23,34.6,58.6,100,0,6.5
15532,Karimnagar,V_Saidapur,27-10-2019,0.3,23.5,32.6,58,100,0,9.7
15533,Karimnagar,Shankarapatnam,27-10-2019,0,22.8,34,62.1,100,0,9.1
15534,Karimnagar,Veenavanka,27-10-2019,0,22.8,31.3,68.1,93.9,0,10
15535,Karimnagar,Huzurabad,27-10-2019,0,23.4,30.7,73.9,99.9,0,8.5
15536,Karimnagar,Jammikunta,27-10-2019,0,22.8,33.6,61.8,96.5,0,10.8
15537,Karimnagar,Ellandakunta,27-10-2019,0,23.4,35.1,63.9,99.3,0,11.5
15862,Khammam,Singareni,27-10-2019,0,23.2,34.5,65.6,97.6,0,8.2
15863,Khammam,Kamepalle,27-10-2019,1.9,23,33.3,63.4,93.5,0,15.6
15864,Khammam,Raghunadhapalem,27-10-2019,1.2,23,32.8,75.7,98.5,0,9.1
15865,Khammam,Khammam_Rural,27-10-2019,2.9,24.4,35.2,64.9,98.9,0,0.7
15866,Khammam,Thirumalayapalem,27-10-2019,0,23.2,32.5,72.8,99.3,0,10.2
15867,Khammam,Kusumanchi,27-10-2019,0,25.7,35.4,71.3,87.2,0,9
15868,Khammam,Nelakondapalle,27-10-2019,1.5,24.9,35.2,57.5,100,0,1.3
15869,Khammam,Mudigonda,27-10-2019,11.5,24.5,34.5,64.8,100,0,6.2
15870,Khammam,Chinthakani,27-10-2019,0.3,23.2,34.4,65.9,100,0,9.4
15871,Khammam,Khammam_Urban,27-10-2019,0.4,24,33,73.5,99,0,0.7
15872,Khammam,Konijerla,27-10-2019,2.2,23.6,33,75.1,100,0,9.7
15873,Khammam,Enkuru,27-10-2019,14.3,24.1,34,65.9,93.8,0,9.4
15874,Khammam,Kalluru,27-10-2019,15.4,23.7,32.6,77.5,91.4,0,5.2
15875,Khammam,Penuballi,27-10-2019,1.3,22.6,32.7,75.2,96.5,0,9.4
15876,Khammam,Sathupalle,27-10-2019,22.6,22.3,32.8,75.9,99.4,0,11.7
15877,Khammam,Vemsoor,27-10-2019,7.2,22.6,33.3,64.2,92.9,0,3.5
15878,Khammam,Thallada,27-10-2019,6.5,24.5,32.7,79.3,100,0,9.4
15879,Khammam,Wyra,27-10-2019,4.4,23.1,32.9,75.3,98.3,0,7.6
15880,Khammam,Bonakal,27-10-2019,2.9,23.1,35.7,72.8,100,0,8.8
15881,Khammam,Madhira,27-10-2019,11.8,22.8,34.1,70.4,97.3,0,10.2
15882,Khammam,Yerrupalem,27-10-2019,0.3,23.6,32.7,72.7,96.4,0,11.1
15903,Adilabad,Bheempoor,28-10-2019,0.8,21.9,31.6,69.3,97.4,0,2.1
15904,Adilabad,Jainad,28-10-2019,0,21.9,32.4,65.6,99.9,0,12.6
15905,Adilabad,Bela,28-10-2019,6,22.1,31.2,76.6,98.9,0,11.2
15906,Adilabad,Gadiguda,28-10-2019,0,22.4,31.2,78.3,99.9,0,1
15907,Adilabad,Narnoor,28-10-2019,0,22.2,29.6,72.4,99.4,0,0.7
15908,Adilabad,Inderavelly,28-10-2019,0,22.4,32.9,68.2,97.2,0,2
15909,Adilabad,Gudihathnur,28-10-2019,3.2,21.1,31.6,78.5,98.2,0,6
15910,Adilabad,Adilabad Rural,28-10-2019,0,23.3,35.5,65.5,99.9,0,6.4
15911,Adilabad,Adilabad Urban,28-10-2019,0.2,21.9,31.8,72.1,99.6,0,8.6
15912,Adilabad,Mavala,28-10-2019,0,22,31.3,67.4,100,0,10.8
15913,Adilabad,Tamsi,28-10-2019,0,21.5,33.3,59.9,98.5,0,0.1
15914,Adilabad,Talamadugu,28-10-2019,0.2,21.9,32.7,78.4,97.7,0,10
15915,Adilabad,Bazarhathnoor,28-10-2019,2.6,22.4,30.1,70.3,99.9,0,11.4
15916,Adilabad,Boath,28-10-2019,4.9,21.1,30.6,65.4,93.8,0,21
15917,Adilabad,Neradigonda,28-10-2019,11.1,21.2,31.1,63.3,99.9,0,6.2
15918,Adilabad,Ichoda,28-10-2019,1,22.4,30.3,70.9,99.9,0,2
15919,Adilabad,Sirikonda,28-10-2019,0,22.1,31.3,68.7,98,0,2
15920,Adilabad,Utnur,28-10-2019,0,22.1,29.1,72.1,98.8,0,1.5
15973,Nizamabad,Navipet,28-10-2019,0.3,21.9,33.8,71.4,100,0,10.2
15974,Nizamabad,Nandipet,28-10-2019,19,22.1,31.1,76.7,100,0,8.5
15975,Nizamabad,Armur,28-10-2019,15.3,21.5,31.2,67.8,99,0,13.2
15976,Nizamabad,Balkonda,28-10-2019,23.4,21.4,29.4,72.2,85,0,2.6
15977,Nizamabad,Mupkal,28-10-2019,4.5,23.1,31.4,67.5,100,0,0.5
15978,Nizamabad,Mendora,28-10-2019,0,22.3,30.9,68.7,93.5,0,1.3
15979,Nizamabad,Yergatla,28-10-2019,0,21.2,30.9,77.8,100,0,5.1
15980,Nizamabad,Kammarpalle,28-10-2019,0,22.2,30.6,68.9,98.4,0,2.7
15981,Nizamabad,Mortad,28-10-2019,3.6,21.2,33.4,65.8,100,0,2.4
15982,Nizamabad,Vailpur,28-10-2019,0.7,21.6,31.5,66.7,96.9,0,1.4
15983,Nizamabad,Jakranpalle,28-10-2019,0.5,21.7,31.2,68,98.5,0,3.2
15984,Nizamabad,Makloor,28-10-2019,6,21.9,33.6,56.7,99.1,0,4.3
15985,Nizamabad,Nizamabad_North,28-10-2019,19.5,22.3,31.6,59,99,0,0.3
15986,Nizamabad,Yeda_Palle,28-10-2019,13.6,21.9,32.3,63.6,100,0,9.4
15987,Nizamabad,Ranjal,28-10-2019,13.4,21.9,32.9,49.9,100,0,7.3
15988,Nizamabad,Bodhan,28-10-2019,14.1,21.4,32.9,57.4,96.2,0,13.9
15989,Nizamabad,Kotgiri,28-10-2019,34.2,21.2,31.4,45.7,91.7,0,1.7
15990,Nizamabad,Rudrur,28-10-2019,7.8,22.3,32.6,53.4,76.8,0,10
15991,Nizamabad,Varni,28-10-2019,1.7,22.1,32.8,62.2,97.6,0,2.1
15992,Nizamabad,Nizamabad_Rural,28-10-2019,9,22,30.7,63,98,0,0.2
15993,Nizamabad,Nizamabad_South,28-10-2019,15.9,22.4,33.3,64.3,99.1,0,4.9
15994,Nizamabad,Mugpal,28-10-2019,0.5,22.7,30.9,60.2,91.2,0,5.4
15995,Nizamabad,Dichpalle,28-10-2019,6.1,22.3,31.4,63,92.2,0,8.3
15996,Nizamabad,Indalwai,28-10-2019,11,22,32.2,70.4,100,0,5.3
15997,Nizamabad,Dharpalle,28-10-2019,0,22.6,32.7,62.5,97.6,0,2.2
15998,Nizamabad,Bheemgal,28-10-2019,0.7,22.5,31.8,63.9,96.4,0,0.9
15999,Nizamabad,Sirkonda,28-10-2019,0,23.6,32.5,76.9,99.1,0,7.5
16000,Nizamabad,Mosra,28-10-2019,14.5,24,31.2,54.8,88.6,0,1.3
16001,Nizamabad,Chandur,28-10-2019,0.8,22.2,31.9,57.5,100,0,5.3
16084,Warangal Rural,Parkal,28-10-2019,0,24.3,32.7,62.4,100,0,4.2
16085,Warangal Rural,Shayampet,28-10-2019,0,24.9,34.9,71.5,99.8,0,5.5
16086,Warangal Rural,Damera,28-10-2019,0,23.1,33.8,63,96.9,0,3.3
16087,Warangal Rural,Geesugonda,28-10-2019,0.2,24.3,33.3,61.1,95.7,0,3.5
16088,Warangal Rural,Atmakur,28-10-2019,0,24.4,35.6,71.4,98.9,0,5.5
16089,Warangal Rural,Duggondi,28-10-2019,0,24.9,35.2,65.7,99.9,0,5.8
16090,Warangal Rural,Nallabelly,28-10-2019,0,23.1,34,60.1,100,0,14.5
16091,Warangal Rural,Narsampet,28-10-2019,0,24.9,34.8,72.5,99.9,0,8.4
16092,Warangal Rural,Khanapur,28-10-2019,0,23.2,31.1,75.7,96.5,0,2
16093,Warangal Rural,Chennaraopeta,28-10-2019,0,23.4,32.1,64.9,99.1,0,1.6
16094,Warangal Rural,Sangem,28-10-2019,0,23.5,33.9,63.9,100,0,5.6
16095,Warangal Rural,Wardhannapet,28-10-2019,0,23.7,32.7,73.7,99.9,0,3.4
16096,Warangal Rural,Raiparthy,28-10-2019,0,24,32.6,70.9,98.4,0,7.9
16097,Warangal Rural,Parvathagiri,28-10-2019,0,23.4,32.4,60.9,95.6,0,15
16098,Warangal Rural,Nekkonda,28-10-2019,0,24.2,33.7,58.2,93.7,0,7
16099,Warangal Rural,Nadikuda,28-10-2019,0,23.8,33.6,65.3,98.2,0,0.4
16100,Warangal Urban,Bheemadevarapalle,28-10-2019,0,23.7,32.9,67.1,100,0,7.9
16101,Warangal Urban,Velair,28-10-2019,0,22.5,30.9,89.1,100,0,6.9
16102,Warangal Urban,Elkathurthi,28-10-2019,0,24.9,32.6,69.6,99.2,0,8.4
16103,Warangal Urban,Kamalapur,28-10-2019,0,23.9,34.3,59.8,100,0,11.4
16104,Warangal Urban,Hasanparthy,28-10-2019,0,23.8,32.5,64.3,97.7,0,6.8
16105,Warangal Urban,Dharmasagar,28-10-2019,0,24.3,32,62.1,96.1,0,10.4
16106,Warangal Urban,Khazipet,28-10-2019,0,23.1,35.5,77.7,98.4,0,4.4
16107,Warangal Urban,Hanamkonda,28-10-2019,0,24.9,35.2,71.4,99.9,0,2.4
16108,Warangal Urban,Warangal,28-10-2019,0,24.9,32.8,65,98.9,0,3.7
16109,Warangal Urban,Khilla_Warangal,28-10-2019,0,24.9,35.2,66.2,98.4,0,4.2
16110,Warangal Urban,Inole,28-10-2019,0,23.5,32.4,68.5,99.4,0,9
16111,Karimnagar,Gangadhara,28-10-2019,0,23.3,32.3,73.8,100,0,9.6
16112,Karimnagar,Ramadugu,28-10-2019,0,23.2,34.2,67.5,100,0,5.3
16113,Karimnagar,Choppadandi,28-10-2019,0,23.7,32.4,69.8,100,0,1.1
16114,Karimnagar,Karimnagar_Rural,28-10-2019,0.3,23.6,32.6,74.4,99.5,0,3
16115,Karimnagar,Kothapalle,28-10-2019,0,24,30.6,70.4,100,0,4.4
16116,Karimnagar,Gannervaram,28-10-2019,0,23.4,31.1,68.5,98.3,0,3
16117,Karimnagar,Karimnagar,28-10-2019,0.3,24.2,32.2,63.1,97.5,0,2
16118,Karimnagar,Manakondur,28-10-2019,0,23.5,32.3,70.2,98.5,0,10.8
16119,Karimnagar,Thimmapur,28-10-2019,0,23.2,33.3,75.3,100,0,6
16120,Karimnagar,Chigurumamidi,28-10-2019,0,22.7,34,60.2,100,0,3.9
16121,Karimnagar,V_Saidapur,28-10-2019,0,23.5,33.2,55.4,100,0,10.9
16122,Karimnagar,Shankarapatnam,28-10-2019,0,23.3,34.9,57.4,100,0,9.2
16123,Karimnagar,Veenavanka,28-10-2019,0,23,32.7,64.1,94.3,0,10.6
16124,Karimnagar,Huzurabad,28-10-2019,0,23.8,33.4,58.6,99.9,0,7.4
16125,Karimnagar,Jammikunta,28-10-2019,0,23.6,33.8,61.1,97,0,6.6
16126,Karimnagar,Ellandakunta,28-10-2019,0,23.8,32.9,63.2,99.9,0,7.7
16451,Khammam,Singareni,28-10-2019,0,24.7,35.5,71.5,96.9,0,5.3
16452,Khammam,Kamepalle,28-10-2019,0,24.4,34.8,68.1,91.3,-1,-1
16453,Khammam,Raghunadhapalem,28-10-2019,3.2,24.3,34.6,62.1,97.8,0,0.9
