District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
Adilabad,Bela ,11-04-2019,0,31.2,42.4,11.3,57.3,0,3.7
Adilabad,Bela ,12-04-2019,0,31.2,43.9,11.3,51.3,0,3.1
Adilabad,Bela ,13-04-2019,0,28.5,42.8,16.6,50,0,5
Adilabad,Bela ,14-04-2019,0,26.5,42.9,14.6,45.8,0.2,2.9
Adilabad,Bela ,15-04-2019,0,28.5,43.6,13.7,42.8,0.3,7.5
Adilabad,Bela ,16-04-2019,0,24.1,42.9,16.5,75.5,0.2,5.8
Adilabad,Bela ,17-04-2019,0,25.2,40,19.9,61.6,0,4.3
Adilabad,Bela ,18-04-2019,0,26.9,38.9,24.4,47.4,0,2.2
Adilabad,Bela ,19-04-2019,0,27.3,40.2,19.1,50.6,0,1.8
Adilabad,Bela ,20-04-2019,0,27.6,41.8,14.6,57,0.1,3.5
Adilabad,Bela ,21-04-2019,0,29.4,40.9,21.6,60.2,0.4,4.4
Adilabad,Bela ,22-04-2019,0,28.3,40.5,18.7,56.3,0.1,4.7
Adilabad,Bela ,23-04-2019,0,24.9,37.1,32.9,59.1,0.1,5
Adilabad,Bela ,24-04-2019,0,28.3,42.2,13.7,48.5,0.2,2.7
Adilabad,Bela ,25-04-2019,0,30.5,43.1,13,47.7,0,2.5
Adilabad,Bela ,26-04-2019,0,32.9,44.2,11.7,43.1,0,2.8
Adilabad,Bela ,27-04-2019,0,33.8,45.4,13.2,39.3,0.3,3.3
Adilabad,Bela ,28-04-2019,0,32.6,45.3,13.8,42.4,0.2,2.8
Adilabad,Bela ,29-04-2019,0,33.3,45.2,16.4,46.2,0.1,3.2
Adilabad,Bela ,30-04-2019,0,33.6,44.8,14.8,49.4,0.9,4.5
Adilabad,Bela ,01-05-2019,0,32.3,44.2,9,38.8,0.1,1.7
Adilabad,Bela ,02-05-2019,0,29.6,40.2,10.3,47.1,0.2,2.8
Adilabad,Bela ,03-05-2019,0,28.5,44.6,9.6,33.6,0.1,3.8
Adilabad,Bela ,04-05-2019,0,27.1,39.5,24.3,31,0.1,2.8
Adilabad,Bela ,05-05-2019,0,30.1,43.7,10.6,31.8,0.1,3.7
Adilabad,Bela ,06-05-2019,0,27.5,42.9,12.4,28.8,0.1,2.8
Adilabad,Bela ,07-05-2019,0,33.5,42.9,11,24.1,0.1,3.5
Adilabad,Bela ,08-05-2019,0,31.4,45.3,9.9,32.7,0,3.5
Adilabad,Bela ,09-05-2019,0,32.3,44.7,10.7,34.2,0,2.9
Adilabad,Bela ,10-05-2019,0,30.6,44.3,12.7,29.4,0.1,2.7
Adilabad,Bela ,11-05-2019,0,31.1,43.6,13.2,31.7,0,2.7
Adilabad,Bela ,12-05-2019,0,31.9,43.5,17.9,46.1,0,3
Adilabad,Bela ,13-05-2019,0,27.9,43.9,12.2,48.1,0,2.3
Adilabad,Bela ,14-05-2019,0,28.6,43.7,15.5,45.3,0.1,3.2
Adilabad,Bela ,15-05-2019,2,30.2,43.9,14.3,46.2,0.1,3
Adilabad,Bela ,16-05-2019,0,32.8,45.1,11.9,45.5,0,4.6
Adilabad,Bela ,17-05-2019,0,30.9,44.4,13.2,47,0.1,2.1
Adilabad,Bela ,18-05-2019,0,30.9,44.9,12,42.1,0.1,2.4
Adilabad,Bela ,19-05-2019,0,28.3,42.8,14.8,35.6,0,2.4
Adilabad,Bela ,20-05-2019,0,27.6,44.3,12.4,33.6,0,2.2
Adilabad,Bela ,21-05-2019,0,33.6,45.1,13.3,42.2,0.1,3.2
Adilabad,Bela ,22-05-2019,0,32.7,46.2,12.9,44.3,0.2,8.4
Adilabad,Bela ,23-05-2019,0,34.3,45.5,15.7,45.7,0.2,3.1
Adilabad,Bela ,24-05-2019,0,33.9,44.8,16.1,48.2,0.4,6.1
Adilabad,Bela ,25-05-2019,0,33.3,45.5,14.8,51.8,0,2.6
Adilabad,Bela ,26-05-2019,0,32.8,45.7,14.5,44.5,0.1,2.7
Adilabad,Bela ,27-05-2019,0,31.2,45.7,12.7,41.7,0,2
Adilabad,Bela ,28-05-2019,0,33.9,46.2,13,44.9,0.1,2.7
Adilabad,Bela ,29-05-2019,0,31.9,46.4,11.7,45.9,0,3
Adilabad,Bela ,30-05-2019,0,32,46.8,10,47,0.1,9.1
Adilabad,Bela ,31-05-2019,0,32.8,43.4,19.7,54.6,0.6,5.8
Adilabad,Bheempoor,01-04-2019,0,24.3,42.7,12,34.1,0,2.9
Adilabad,Bheempoor,02-04-2019,0,24.3,42.7,13.1,19.4,0.6,2.8
Adilabad,Bheempoor,03-04-2019,0,25,42.6,13.1,48.2,0,2.9
Adilabad,Bheempoor,04-04-2019,0,27.1,41.2,13.5,57.8,0.2,3.8
Adilabad,Bheempoor,05-04-2019,0,26.7,41,18.3,43.1,0,5.7
Adilabad,Bheempoor,06-04-2019,0,28.5,40.2,15.5,32,0.1,3.8
Adilabad,Bheempoor,07-04-2019,0,27.7,41.4,12.9,53.5,0,10.2
Adilabad,Bheempoor,08-04-2019,0,26.6,41.4,13.2,45.4,0,2.2
Adilabad,Bheempoor,09-04-2019,0,27.3,42.3,12.3,43.7,0.1,2.3
Adilabad,Bheempoor,10-04-2019,0,25.7,42.5,10.8,50.1,0,2.5
Adilabad,Bheempoor,11-04-2019,0,26.9,42.7,10.2,36.2,0,2.2
Adilabad,Bheempoor,12-04-2019,0,30,43,12,33.8,0,2.6
Adilabad,Bheempoor,13-04-2019,1.3,25.8,42.9,14.5,44.1,0.1,7.1
Adilabad,Bheempoor,14-04-2019,0,27.4,42.7,13.3,37.6,0,1.8
Adilabad,Bheempoor,15-04-2019,0,30.4,43.4,12.4,32.2,0.2,2.2
Adilabad,Bheempoor,16-04-2019,3.8,23.1,42.4,15.9,84.8,0.2,7.9
Adilabad,Bheempoor,17-04-2019,0,22.4,38.1,24,91.2,0,3.4
Adilabad,Bheempoor,18-04-2019,0,26.2,37.9,27.4,71.4,0,2.3
Adilabad,Bheempoor,19-04-2019,0,23.5,39.5,20.5,48.1,0,2.5
Adilabad,Bheempoor,20-04-2019,0,26.2,40.8,13.6,52.9,0,2.5
Adilabad,Bheempoor,21-04-2019,0,28.7,41,16.2,51.5,0.2,3.8
Adilabad,Bheempoor,22-04-2019,0,27.9,40.9,18.4,52,0,3
Adilabad,Bheempoor,23-04-2019,0.3,22.4,38.7,24.4,55.2,0.2,5.7
Adilabad,Bheempoor,24-04-2019,0,26.4,42.3,13,46,0,4.2
Adilabad,Bheempoor,25-04-2019,0,28.6,43,13.4,32.9,0,4.1
Adilabad,Bheempoor,26-04-2019,0,30.7,44.4,11,33.6,0,3.4
Adilabad,Bheempoor,27-04-2019,0,32,45,12.2,33.4,0.2,3
Adilabad,Bheempoor,28-04-2019,0,35.2,45,13.6,28.6,0.2,2.6
Adilabad,Bheempoor,29-04-2019,0,31.3,45.1,14,38,0.4,4.2
Adilabad,Bheempoor,30-04-2019,0,32.4,44.9,11.5,34.5,0.2,3
Adilabad,Bheempoor,01-05-2019,0,28.8,44.4,9.6,25.8,0.1,2.1
Adilabad,Bheempoor,02-05-2019,0,30.2,43.8,11.9,29.3,0.2,2.5
Adilabad,Bheempoor,03-05-2019,0,27.4,44,10.8,30,0,2.8
Adilabad,Bheempoor,04-05-2019,0,28.6,40,18.5,29.3,0,3.1
Adilabad,Bheempoor,05-05-2019,0,31.5,42.1,11.9,31.9,0,2.4
Adilabad,Bheempoor,06-05-2019,0,25.8,42,12.6,28.3,0,2.8
Adilabad,Bheempoor,07-05-2019,0,31.4,42.8,11.2,26.6,0,2.8
Adilabad,Bheempoor,08-05-2019,0,32.8,44.4,10.1,24,0.1,2.4
Adilabad,Bheempoor,09-05-2019,0,32.3,43.6,11.9,25.1,0.2,2.7
Adilabad,Bheempoor,10-05-2019,0,30.8,43.6,14.2,32.3,0,2.3
Adilabad,Bheempoor,11-05-2019,0,30.9,42.8,14.8,35.3,0,2
Adilabad,Bheempoor,12-05-2019,0,29.3,42.3,17.6,44.4,0,2.2
Adilabad,Bheempoor,13-05-2019,0,29.2,43.9,13.3,26.7,0,2.2
Adilabad,Bheempoor,14-05-2019,0,28.6,43.1,13.6,25.1,0,2.1
Adilabad,Bheempoor,15-05-2019,2.3,30,42.5,14.6,28.9,0,2.2
Adilabad,Bheempoor,16-05-2019,0,30.4,43.3,13.4,30.4,0,2.7
Adilabad,Bheempoor,17-05-2019,0,30.7,43.5,13.4,32.7,0,2.5
Adilabad,Bheempoor,18-05-2019,0,31.1,43.4,12.5,29.3,0,2.5
Adilabad,Bheempoor,19-05-2019,0,27.5,43.3,14.7,27.4,0,1.9
Adilabad,Bheempoor,20-05-2019,0,27.4,43.5,12.7,28.8,0,3.4
Adilabad,Bheempoor,21-05-2019,0,27.5,44.6,13.6,29.9,0,2.5
Adilabad,Bheempoor,22-05-2019,0,32.8,45.4,12.3,38.3,0.2,3.8
Adilabad,Bheempoor,23-05-2019,0,35.2,44.6,13.9,31.2,0.1,2.5
Adilabad,Bheempoor,24-05-2019,0,34.5,45.8,14.2,37.7,0,5.9
Adilabad,Bheempoor,25-05-2019,0,32.7,44.7,15.5,33.4,0,2.4
Adilabad,Bheempoor,26-05-2019,0,31,44.2,14,31.6,0,3
Adilabad,Bheempoor,27-05-2019,0,32,45.6,13.5,28.4,0.2,2.6
Adilabad,Bheempoor,28-05-2019,0,34.1,45.1,12.9,28.9,0.5,3.1
Adilabad,Bheempoor,29-05-2019,0,30.3,45.4,12.6,27.8,0,2.5
Adilabad,Bheempoor,30-05-2019,0,32.3,46.1,9.1,44.7,0,8.1
Adilabad,Bheempoor,31-05-2019,0,33.5,44.3,17.9,56.8,0,6.3
Adilabad,Boath,01-04-2019,0,23.9,41.4,18.1,38.5,0,36.1
Adilabad,Boath,02-04-2019,0,23.9,40.7,13.5,45.6,0,37.1
Adilabad,Boath,03-04-2019,0,23.9,40.9,17.4,54.2,0,25.3
Adilabad,Boath,04-04-2019,0,23.9,39,22.7,62.9,0,28.3
Adilabad,Boath,05-04-2019,1.5,23.9,39.4,24.5,77.9,0,36.5
Adilabad,Boath,06-04-2019,0,23.9,39.3,23.6,47.9,0,41.6
Adilabad,Boath,07-04-2019,0,26.4,41.6,23.2,54.1,0,21
Adilabad,Boath,08-04-2019,0,23.9,41.4,19.1,54.3,0,35.5
Adilabad,Boath,09-04-2019,0,25.4,41.6,19.6,55.9,0,31
Adilabad,Boath,10-04-2019,0,23.9,42.2,18.8,49.4,0,29.4
Adilabad,Boath,11-04-2019,0,26.5,41.7,17.3,50.8,0,24
Adilabad,Boath,12-04-2019,0,26.5,41.5,14.1,62.6,0,39.7
Adilabad,Boath,13-04-2019,0.3,23.9,39.2,21.2,57,0,36.7
Adilabad,Boath,14-04-2019,0,23.9,41.8,18.7,46.2,0,32.3
Adilabad,Boath,15-04-2019,0,27.9,41.9,20.1,42.8,0,35.2
Adilabad,Boath,16-04-2019,3.8,23,40.7,15.8,82.6,0,53.4
Adilabad,Boath,17-04-2019,0,20.8,39.5,19.9,69.4,0,23.9
Adilabad,Boath,18-04-2019,0,27.5,37.8,30,56.8,0,17.8
Adilabad,Boath,19-04-2019,0,24.9,39.1,28.7,61.4,0,23.7
Adilabad,Boath,20-04-2019,0,24.9,39.3,23.2,69.6,0,29.2
Adilabad,Boath,21-04-2019,0,26.8,40,23.2,63.2,0,40.3
Adilabad,Boath,22-04-2019,0,26.8,39.5,23.1,65.4,0,25.9
Adilabad,Boath,23-04-2019,0,24.9,36.9,34.1,63.1,0,51.7
Adilabad,Boath,24-04-2019,0,27.5,39.3,23.4,54.6,0,29.9
Adilabad,Boath,25-04-2019,0,27.5,41.9,19,47,0,28.6
Adilabad,Boath,26-04-2019,0,29.6,42.2,23.2,42.6,0,32.4
Adilabad,Boath,27-04-2019,0,30.8,42.8,14.7,41.4,0,40.6
Adilabad,Boath,28-04-2019,0,32.6,42.9,15.8,34.7,0,39.1
Adilabad,Boath,29-04-2019,0,30.2,43.5,16.4,39.7,0,37.6
Adilabad,Boath,30-04-2019,0,28.5,41.7,19,41.4,0,31.7
Adilabad,Boath,01-05-2019,0,28,42.4,11.8,39.7,0,7.7
Adilabad,Boath,02-05-2019,0,30.1,41.2,13.6,31.5,4,22.6
Adilabad,Boath,03-05-2019,0,25.2,41.8,12.7,25.2,0,31.5
Adilabad,Boath,04-05-2019,0,29.2,40.6,11.1,29.4,13.7,38.7
Adilabad,Boath,05-05-2019,0,29.4,40.6,13.6,33.2,3.4,50
Adilabad,Boath,06-05-2019,0,27.3,39.6,15.6,27.9,0,29
Adilabad,Boath,07-05-2019,0,28.7,40.6,12.4,25.4,0,27.8
Adilabad,Boath,08-05-2019,0,31.3,42.3,12.2,19.1,0,36.9
Adilabad,Boath,09-05-2019,0,30.9,42,14.8,25.5,1.5,23.3
Adilabad,Boath,10-05-2019,0,29.9,40.8,15.5,30.3,26.4,26.5
Adilabad,Boath,11-05-2019,0,28.7,40.7,15.7,34.2,8.7,19.9
Adilabad,Boath,12-05-2019,0,28.6,40.6,19.5,40.5,,
Adilabad,Boath,13-05-2019,0,29.6,41.3,14.7,30.7,6.9,15
Adilabad,Boath,14-05-2019,0,29.9,41.4,16.4,35.8,0,29.7
Adilabad,Boath,15-05-2019,0,27.4,40.9,15.6,35.2,0,35.5
Adilabad,Boath,16-05-2019,0,27,41.1,15.1,33.5,0,21.1
Adilabad,Boath,17-05-2019,0,29.5,40.8,13.3,26.2,,
Adilabad,Boath,18-05-2019,0,30.5,40.6,13.3,27.2,,
Adilabad,Boath,19-05-2019,0,30.1,40.4,14.3,22.6,,
Adilabad,Boath,20-05-2019,0,25.8,41.4,12,23.4,,
Adilabad,Boath,21-05-2019,0,30.1,42.1,12.7,39.4,0,17
Adilabad,Boath,22-05-2019,0,30.1,46.1,15.9,48.1,0,38.6
Adilabad,Boath,23-05-2019,0,32.6,44.7,16.1,46.6,0,37.8
Adilabad,Boath,24-05-2019,0,31.2,44.5,19.7,55,0,42.1
Adilabad,Boath,25-05-2019,0,30.1,44.8,23.6,40.5,0,22.7
Adilabad,Boath,26-05-2019,0,29.9,42.4,19.8,39.1,0,38.6
Adilabad,Boath,27-05-2019,0,32.6,44.4,14.7,39.7,0,39.4
Adilabad,Boath,28-05-2019,0,34.8,45,22.5,47.1,0,42.3
Adilabad,Boath,29-05-2019,0,32.6,44.5,19,47.5,0,39.8
Adilabad,Boath,30-05-2019,0,30.1,44.9,13,58.9,0,54.7
Adilabad,Boath,31-05-2019,0,32.6,41.8,27.8,59,1.1,32.1
Adilabad,Boath ,01-04-2019,0,23,40.7,14.7,48.3,0,36.1
Adilabad,Boath ,02-04-2019,0,24.6,39.3,14.7,42.5,0,37.1
Adilabad,Boath ,03-04-2019,0,23.7,39.7,15.4,53.2,0,25.3
Adilabad,Boath ,04-04-2019,0,23.9,38.9,17.3,61.9,0,28.3
Adilabad,Boath ,05-04-2019,0,24.1,37.9,22.6,63,0,36.5
Adilabad,Boath ,06-04-2019,0,25.1,38.7,17.4,46.5,0,41.6
Adilabad,Boath ,07-04-2019,0,24,38.5,24.5,68.2,0,21
Adilabad,Boath ,08-04-2019,0,24.4,40.3,13.6,50.9,0,35.5
Adilabad,Boath ,09-04-2019,0,25.3,40.2,12.8,53.4,0,31
Adilabad,Boath ,10-04-2019,0,23.4,41.1,11.4,59.3,0,29.4
Adilabad,Boath ,11-04-2019,0,26.6,40.3,10.8,57,0,24
Adilabad,Boath ,12-04-2019,0,26.3,41.4,10.3,62.7,0,39.7
Adilabad,Boath ,13-04-2019,0,25,39.4,16.9,50,0,36.7
Adilabad,Boath ,14-04-2019,0,24.4,41.1,14.6,45.8,0,32.3
Adilabad,Boath ,15-04-2019,0,27.3,40.8,14,84.2,0,35.2
Adilabad,Boath ,16-04-2019,5,22.3,41.3,15,79.9,0,53.4
Adilabad,Boath ,17-04-2019,0,22.3,38.3,17.9,74.4,0,23.9
Adilabad,Boath ,18-04-2019,0,25,37.5,26.6,50.4,0,17.8
Adilabad,Boath ,19-04-2019,0,24.5,38,21.9,61.7,0,23.7
Adilabad,Boath ,20-04-2019,0,25.1,38.6,16.4,62.8,0,29.2
Adilabad,Boath ,21-04-2019,0,26.4,38.5,21.3,60.2,0,40.3
Adilabad,Boath ,22-04-2019,0,27.5,38.7,17.3,62.8,0,25.9
Adilabad,Boath ,23-04-2019,0,24.4,36.6,36,59.1,0,51.7
Adilabad,Boath ,24-04-2019,0,25.4,39.6,16.6,48.6,0,29.9
Adilabad,Boath ,25-04-2019,0,26.8,40.7,16.5,47.7,0,28.6
Adilabad,Boath ,26-04-2019,0,27.2,41.9,12.9,43.1,0,32.4
Adilabad,Boath ,27-04-2019,0,30.6,43.2,13.5,39.3,0,40.6
Adilabad,Boath ,28-04-2019,0,32.5,42.3,15.2,42.4,0,39.1
Adilabad,Boath ,29-04-2019,0,31.1,42.4,15.4,46.2,0,37.6
Adilabad,Boath ,30-04-2019,0,28.4,42.5,18.2,49.4,0,31.7
Adilabad,Boath ,01-05-2019,0,26.9,42.2,9.6,38.4,,
Adilabad,Boath ,02-05-2019,0,28.1,41.5,12,47.1,,
Adilabad,Boath ,03-05-2019,0,24.9,42.2,10.7,33.6,0,31.5
Adilabad,Boath ,04-05-2019,0,27.1,39.5,23.5,31,13.7,38.7
Adilabad,Boath ,05-05-2019,0,29,39.8,12.9,32,3.4,50
Adilabad,Boath ,06-05-2019,0,25.9,40,14.3,28.8,0,29
Adilabad,Boath ,07-05-2019,0,28.7,41.3,11.1,24.1,0,27.8
Adilabad,Boath ,08-05-2019,0,32.2,42,10.5,32.7,0,36.9
Adilabad,Boath ,09-05-2019,0,31.9,42.4,11.9,34.2,,
Adilabad,Boath ,10-05-2019,0,30.6,41.1,14.9,30.1,,
Adilabad,Boath ,11-05-2019,0,28.7,41.4,14.5,34,,
Adilabad,Boath ,12-05-2019,0,29.4,40.9,18.1,43.9,,
Adilabad,Boath ,13-05-2019,0,27.9,41.9,13.4,48.1,6.9,15
Adilabad,Boath ,14-05-2019,0,28.6,41.5,15.4,45.3,0,29.7
Adilabad,Boath ,15-05-2019,0,27.7,41.1,14.8,46.2,0,35.5
Adilabad,Boath ,16-05-2019,0,29.7,42.1,13.5,45.5,0,21.1
Adilabad,Boath ,17-05-2019,0,29,41.5,12.2,47,,
Adilabad,Boath ,18-05-2019,0,31.5,41.9,13.7,42.1,,
Adilabad,Boath ,19-05-2019,0,30.4,41.4,15.6,35.6,,
Adilabad,Boath ,20-05-2019,0,27.1,41.2,12.7,33.6,,
Adilabad,Boath ,21-05-2019,0,29.1,43.2,12.8,42.2,0,17
Adilabad,Boath ,22-05-2019,0,28,43,15.5,54.3,0,38.6
Adilabad,Boath ,23-05-2019,0,31.4,42.1,15.1,45.7,0,37.8
Adilabad,Boath ,24-05-2019,0,29.9,44,17.5,62.7,0,42.1
Adilabad,Boath ,25-05-2019,0,30.2,42.1,17.1,51.8,0,22.7
Adilabad,Boath ,26-05-2019,0,28.7,42.4,15.6,44.5,0,38.6
Adilabad,Boath ,27-05-2019,0,31.7,43.1,14.6,41.7,0,39.4
Adilabad,Boath ,28-05-2019,0,32.7,43.5,14,44.9,0,42.3
Adilabad,Boath ,29-05-2019,0,32.5,43,12.9,45.9,0,39.8
Adilabad,Boath ,30-05-2019,0,29.7,44.2,11,53.6,0,54.7
Adilabad,Boath ,31-05-2019,0,31.8,41.9,19,54.6,1.1,32.1
Adilabad,Gadiguda,01-04-2019,0,23,40.6,13.9,42.3,0,11.2
Adilabad,Gadiguda,02-04-2019,0,22.7,39.8,11.5,52.3,0,10.6
Adilabad,Gadiguda,03-04-2019,0,25.4,38.1,17.6,49.4,0,12.9
Adilabad,Gadiguda,04-04-2019,0,24.1,38.3,23.9,39,0,15.9
Adilabad,Gadiguda,05-04-2019,0,23.7,37.8,23.5,52.3,0,10
Adilabad,Gadiguda,06-04-2019,0,24.9,38.3,19.4,38.7,2.2,14.5
Adilabad,Gadiguda,07-04-2019,0,24.3,39.3,15.9,65.2,1.4,12.8
Adilabad,Gadiguda,08-04-2019,0,24,39.5,14.3,51.8,0,11.4
Adilabad,Gadiguda,09-04-2019,0,24.6,39.2,15.2,59.7,0,12.7
Adilabad,Gadiguda,10-04-2019,0,23.9,41.4,18.1,69.4,0,10.7
Adilabad,Gadiguda,11-04-2019,0,26.5,39.8,12,70.4,0,14
Adilabad,Gadiguda,12-04-2019,0,29.1,40.9,12,47.8,0,10.7
Adilabad,Gadiguda,13-04-2019,7.5,23.9,41.6,23.4,70.5,0,17.4
Adilabad,Gadiguda,14-04-2019,0,25.8,40,15.3,43.7,0,9
Adilabad,Gadiguda,15-04-2019,0,27.5,40.9,15.2,42.7,0,15.6
Adilabad,Gadiguda,16-04-2019,0,24.8,40.2,17.2,57.2,0,12.2
Adilabad,Gadiguda,17-04-2019,0,23.2,38.3,23.3,69.3,0,14.3
Adilabad,Gadiguda,18-04-2019,0,25.6,36.4,28.4,46.8,0.1,14
Adilabad,Gadiguda,19-04-2019,0,23.5,37.5,22.3,59.8,0,14.5
Adilabad,Gadiguda,20-04-2019,0,24.8,38.5,21.7,61.4,0,12.8
Adilabad,Gadiguda,21-04-2019,0,25.3,37.6,21.9,63.2,0,9.6
Adilabad,Gadiguda,22-04-2019,0,26.8,37.7,18.4,61.8,0,13.4
Adilabad,Gadiguda,23-04-2019,0,24.7,37.1,27.8,56.3,0,13.3
Adilabad,Gadiguda,24-04-2019,0,25.5,41.9,15.5,55.4,0.2,9
Adilabad,Gadiguda,25-04-2019,0,29.8,41.6,19.7,46.5,0,14.2
Adilabad,Gadiguda,26-04-2019,0,27.5,41.9,13.6,41.2,0.3,15
Adilabad,Gadiguda,27-04-2019,0,31.3,44.4,15.5,41.5,0,14.9
Adilabad,Gadiguda,28-04-2019,0,29.1,44.3,13.8,47.8,0,12.3
Adilabad,Gadiguda,29-04-2019,3.5,29.6,42.3,18,56.3,0,3.4
Adilabad,Gadiguda,30-04-2019,0,28.7,42.5,19.4,45.5,0,1.2
Adilabad,Gadiguda,01-05-2019,0,27.2,43.9,9.9,46.6,0,11.4
Adilabad,Gadiguda,02-05-2019,0,29.5,44.1,14.3,26.6,0,0.4
Adilabad,Gadiguda,03-05-2019,0,27.5,40.6,10.4,42.3,0,15.8
Adilabad,Gadiguda,04-05-2019,0,27.8,41.4,11.1,32.2,0,17.8
Adilabad,Gadiguda,05-05-2019,0,30,41.4,12.3,31.4,0,15.4
Adilabad,Gadiguda,06-05-2019,0,27.9,39.7,13.6,25,2.8,16.1
Adilabad,Gadiguda,07-05-2019,0,30.6,42.4,11.8,25.4,0,17.6
Adilabad,Gadiguda,08-05-2019,0,32.6,41.2,10.4,23.1,0,18.1
Adilabad,Gadiguda,09-05-2019,0,31,40.9,12.3,30.7,2.5,14.1
Adilabad,Gadiguda,10-05-2019,0,31,41.9,15.8,31.8,2.4,15.6
Adilabad,Gadiguda,11-05-2019,0,30.1,41,26.2,32.7,0,11.4
Adilabad,Gadiguda,12-05-2019,0,27.6,40.4,17.3,50.2,5.7,13.9
Adilabad,Gadiguda,13-05-2019,0,27.2,41.7,11.8,38.6,1.7,12.6
Adilabad,Gadiguda,14-05-2019,0,26.3,41.1,13.8,53.8,0,13.7
Adilabad,Gadiguda,15-05-2019,0,27.7,40.7,13.8,38.9,0,11.7
Adilabad,Gadiguda,16-05-2019,0,28,41.9,11.8,43.4,1.5,12.4
Adilabad,Gadiguda,17-05-2019,0,27.6,42.3,11.8,32.6,0,1.1
Adilabad,Gadiguda,18-05-2019,0,27.8,40.8,11.2,26.8,0,15.4
Adilabad,Gadiguda,19-05-2019,0,30.7,40,12.4,21.5,0,14.2
Adilabad,Gadiguda,20-05-2019,0,27.3,40.7,10.5,26.2,0,14.8
Adilabad,Gadiguda,21-05-2019,0,29.7,41.7,13.6,36.3,0,14.2
Adilabad,Gadiguda,22-05-2019,0,28.7,41.4,15.4,45.4,0,15
Adilabad,Gadiguda,23-05-2019,0,31.4,42.6,15.4,33.1,0,10.3
Adilabad,Gadiguda,24-05-2019,0,29.9,40.7,20.5,64,0,9.4
Adilabad,Gadiguda,25-05-2019,0,27.3,42.7,14.2,38.2,0,14.4
Adilabad,Gadiguda,26-05-2019,0,32.2,42.5,13.4,26.1,0,13
Adilabad,Gadiguda,27-05-2019,0,32.4,44.6,11.8,21.3,0,16.7
Adilabad,Gadiguda,28-05-2019,0,30.7,44.1,11.2,34.9,0.9,15.7
Adilabad,Gadiguda,29-05-2019,0,30,43.6,9.9,25.4,1.3,15.5
Adilabad,Gadiguda,30-05-2019,0,28.9,44.1,9.9,45.4,0,1
Adilabad,Gadiguda,31-05-2019,0,30.1,40.8,23.5,51.9,2.7,10.8
Adilabad,Gudihatnoor,01-04-2019,0,24.5,42.4,14.2,35.3,0,29.9
Adilabad,Gudihatnoor,02-04-2019,0,22.9,42.2,12.1,55.3,0,30.3
Adilabad,Gudihatnoor,03-04-2019,0,24.6,40.8,16.3,51.8,0,19.6
Adilabad,Gudihatnoor,04-04-2019,0,24.8,39.6,19.8,65.9,0,21.9
Adilabad,Gudihatnoor,05-04-2019,0,25.1,39.8,21.2,48.8,0,32.6
Adilabad,Gudihatnoor,06-04-2019,0,24.9,41,18.4,42.2,0,27.8
Adilabad,Gudihatnoor,07-04-2019,0,25.4,41,14.9,61.9,0,22.8
Adilabad,Gudihatnoor,08-04-2019,0,23.9,41.7,14.2,50.2,0,32.8
Adilabad,Gudihatnoor,09-04-2019,0,26.2,41.5,14.9,52.7,0,24.1
Adilabad,Gudihatnoor,10-04-2019,0,25.4,42.4,13.6,54.8,0,17.9
Adilabad,Gudihatnoor,11-04-2019,0,27.2,42,12.8,58.4,0,26.3
Adilabad,Gudihatnoor,12-04-2019,0,27.4,43.6,12.8,48.9,0,24.7
Adilabad,Gudihatnoor,13-04-2019,1,25.8,41.4,16.6,49.5,0,22.1
Adilabad,Gudihatnoor,14-04-2019,0,26.4,42,14.2,43.9,0,23.9
Adilabad,Gudihatnoor,15-04-2019,0,27.8,42.6,15,39.7,0,2.6
Adilabad,Gudihatnoor,16-04-2019,13.5,21.6,40.5,18.9,81,0.1,2.7
Adilabad,Gudihatnoor,17-04-2019,0,21.3,39.5,21,75.8,0.4,2.3
Adilabad,Gudihatnoor,18-04-2019,0,26.2,37.4,29.2,51.1,0.1,2.4
Adilabad,Gudihatnoor,19-04-2019,0,22.8,38.9,23.1,69.6,0,3
Adilabad,Gudihatnoor,20-04-2019,0,25.2,40,17.5,64.4,0.1,1.7
Adilabad,Gudihatnoor,21-04-2019,0,25.7,39.8,20.1,64.4,0,18.3
Adilabad,Gudihatnoor,22-04-2019,0,26.3,40.8,19.8,59.9,0.2,1.9
Adilabad,Gudihatnoor,23-04-2019,0.3,25.4,37.9,28,52.6,14.5,24.7
Adilabad,Gudihatnoor,24-04-2019,0,25.5,41.7,13.4,54.8,0,2.3
Adilabad,Gudihatnoor,25-04-2019,0,26.4,42.7,17.2,40.3,1.5,23.4
Adilabad,Gudihatnoor,26-04-2019,0,28.3,43.4,13.6,39.7,0,2
Adilabad,Gudihatnoor,27-04-2019,0,31.1,45.2,13.8,36.8,0.1,1.5
Adilabad,Gudihatnoor,28-04-2019,0,30.8,44.6,14.4,41.2,0,18
Adilabad,Gudihatnoor,29-04-2019,0,29.8,44.4,17.9,45.6,0,19.3
Adilabad,Gudihatnoor,30-04-2019,0,28.7,43.8,19.3,44.3,0.2,2.5
Adilabad,Gudihatnoor,01-05-2019,0,28.1,44.3,11.6,42,0,7.7
Adilabad,Gudihatnoor,02-05-2019,0,30.7,41.7,13.6,31.5,4,22.6
